STRUCTURE,ITERATION,COMPLETION_TIME
G1_grand_735_6.csv,0,668.986038
G1_grand_735_6.csv,2,703.987152
G1_grand_735_6.csv,4,670.121700
G1_grand_735_6.csv,3,667.780461
G1_grand_735_1.csv,2,728.221995
G1_grand_735_1.csv,4,670.712342
G1_grand_735_1.csv,0,669.760022
G1_grand_735_1.csv,3,690.990081
G1_grand_735_1.csv,1,693.419585
G1_grand_735_6.csv,1,711.509487
G1_grand_179_0.csv,1,719.256790
G1_grand_179_1.csv,3,758.816461
G1_grand_179_1.csv,1,747.913193
G1_grand_179_0.csv,0,725.965945
G1_grand_179_0.csv,3,712.720053
G1_grand_179_0.csv,4,751.773989
G1_grand_179_0.csv,2,760.739814
G1_grand_179_1.csv,0,687.438668
G1_grand_139_0.csv,3,752.941888
G1_grand_598_0.csv,3,741.968393
G1_grand_598_0.csv,0,764.712494
G1_grand_179_1.csv,4,757.170253
G1_grand_598_0.csv,2,739.101097
G1_grand_139_0.csv,1,737.322761
G1_grand_598_0.csv,1,728.513262
G1_grand_179_1.csv,2,715.735272
G1_grand_139_0.csv,0,747.089503
G1_grand_927_0.csv,4,697.037410
G1_grand_000_0.csv,3,660.090712
G1_grand_000_0.csv,4,664.075308
G1_grand_927_0.csv,2,673.204178
G1_grand_927_0.csv,0,688.488856
G1_grand_139_0.csv,2,713.054196
G1_grand_000_0.csv,2,659.801422
G1_grand_730_1.csv,3,769.881915
G1_grand_000_0.csv,1,658.068346
G1_grand_730_1.csv,1,723.178372
G1_grand_927_0.csv,3,728.954692
G1_grand_730_1.csv,4,786.890541
G1_grand_730_1.csv,2,775.893876
G1_grand_139_0.csv,4,747.203902
G1_grand_000_0.csv,0,661.222571
G1_grand_927_0.csv,1,668.130173
G1_grand_025_0.csv,1,704.310556
G1_grand_771_1.csv,0,769.207739
G1_grand_025_0.csv,0,709.711358
G1_grand_025_0.csv,3,714.703826
G1_grand_025_0.csv,4,723.270172
G1_grand_025_0.csv,2,745.990671
G1_grand_730_1.csv,0,787.831702
G1_grand_598_0.csv,4,717.895237
G1_grand_075_1.csv,0,656.190600
G1_grand_562_0.csv,3,701.510427
G1_grand_075_1.csv,2,654.236957
G1_grand_075_1.csv,1,654.815086
G1_grand_008_1.csv,0,661.898391
G1_grand_059_0.csv,0,687.783300
G1_grand_771_1.csv,4,753.897321
G1_grand_008_1.csv,4,694.097278
G1_grand_771_1.csv,2,757.610215
G1_grand_562_0.csv,1,716.935136
G1_grand_771_1.csv,1,767.636192
G1_grand_075_1.csv,3,653.822707
G1_grand_075_1.csv,4,654.262476
G1_grand_059_0.csv,1,691.956048
G1_grand_562_0.csv,4,679.214735
G1_grand_540_0.csv,2,700.330484
G1_grand_540_0.csv,3,727.412389
G1_grand_771_1.csv,3,766.556644
G1_grand_059_0.csv,3,703.709584
G1_grand_008_1.csv,1,692.559239
G1_grand_008_1.csv,2,656.125790
G1_grand_059_0.csv,4,692.223583
G1_grand_059_0.csv,2,669.154934
G1_grand_562_0.csv,0,726.561724
G1_grand_105_3.csv,2,653.533697
G1_grand_219_1.csv,2,681.984512
G1_grand_540_0.csv,1,716.299976
G1_grand_219_1.csv,3,695.057817
G1_grand_562_0.csv,2,695.512790
G1_grand_219_1.csv,4,689.097182
G1_grand_008_1.csv,3,665.077130
G1_grand_540_0.csv,4,724.597154
G1_grand_219_1.csv,0,719.861318
G1_grand_540_0.csv,0,728.814513
G1_grand_105_3.csv,0,654.646412
