STRUCTURE,ITERATION,COMPLETION_TIME
G1_grand_598_0.csv,3,742.263071
G1_grand_179_1.csv,0,669.440809
G1_grand_000_0.csv,0,677.998835
G1_grand_598_0.csv,0,722.572343
G1_grand_598_0.csv,4,652.983423
G1_grand_179_1.csv,2,670.979942
G1_grand_735_6.csv,3,660.497939
G1_grand_139_0.csv,3,820.680069
G1_grand_139_0.csv,2,736.138159
G1_grand_735_6.csv,2,653.177116
G1_grand_139_0.csv,0,661.032289
G1_grand_735_1.csv,2,774.870577
G1_grand_000_0.csv,1,674.425468
G1_grand_735_1.csv,0,673.781599
G1_grand_598_0.csv,1,765.079345
G1_grand_139_0.csv,1,740.855244
G1_grand_735_6.csv,0,703.238221
G1_grand_179_1.csv,1,681.470444
G1_grand_059_0.csv,0,676.333655
G1_grand_598_0.csv,2,778.940480
G1_grand_000_0.csv,2,652.980471
G1_grand_008_1.csv,0,652.960252
G1_grand_179_0.csv,2,715.744131
G1_grand_179_0.csv,0,698.542570
G1_grand_179_1.csv,3,741.408339
G1_grand_179_0.csv,1,697.177427
G1_grand_139_0.csv,4,653.117596
G1_grand_735_6.csv,4,681.486698
G1_grand_179_1.csv,4,717.748957
G1_grand_996_0.csv,3,800.053366
G1_grand_927_0.csv,4,785.946843
G1_grand_008_1.csv,2,719.976924
G1_grand_730_1.csv,4,733.388461
G1_grand_927_0.csv,0,724.366549
G1_grand_179_0.csv,3,681.315837
G1_grand_179_0.csv,4,727.885096
G1_grand_735_1.csv,3,653.448632
G1_grand_771_1.csv,0,774.229591
G1_grand_000_0.csv,4,731.827947
G1_grand_730_1.csv,0,797.871489
G1_grand_025_0.csv,2,747.150934
G1_grand_059_0.csv,3,850.765421
G1_grand_562_0.csv,1,664.902747
G1_grand_075_1.csv,2,686.088983
G1_grand_075_1.csv,0,700.682691
G1_grand_735_1.csv,1,705.406633
G1_grand_540_0.csv,0,729.480240
G1_grand_771_1.csv,4,743.629840
G1_grand_771_1.csv,2,670.974022
G1_grand_025_0.csv,1,652.927684
G1_grand_771_1.csv,3,803.947031
G1_grand_008_1.csv,1,653.011671
G1_grand_025_0.csv,3,652.925890
G1_grand_562_0.csv,3,739.164754
G1_grand_996_0.csv,4,770.653131
G1_grand_062_0.csv,4,797.551930
G1_grand_927_0.csv,2,707.456464
G1_grand_771_1.csv,1,687.023504
G1_grand_735_6.csv,1,736.872277
G1_grand_025_0.csv,4,718.255164
G1_grand_562_0.csv,2,679.108742
G1_grand_059_0.csv,1,783.641252
G1_grand_730_1.csv,2,782.491444
G1_grand_927_0.csv,1,731.670586
G1_grand_562_0.csv,0,748.647402
G1_grand_000_0.csv,3,653.024278
G1_grand_059_0.csv,4,796.937399
G1_grand_996_0.csv,2,764.056614
G1_grand_075_1.csv,1,708.353781
G1_grand_927_0.csv,3,689.503072
G1_grand_735_1.csv,4,704.567893
G1_grand_996_0.csv,0,733.150849
G1_grand_730_1.csv,1,770.423565
G1_grand_075_1.csv,4,792.645903
G1_grand_062_0.csv,3,763.376189
G1_grand_105_3.csv,2,770.400972
G1_grand_105_3.csv,1,703.474783
G1_grand_715_1.csv,1,835.932925
G1_grand_540_0.csv,2,729.678821
G1_grand_540_0.csv,1,789.644546
G1_grand_075_1.csv,3,771.493202
G1_grand_008_1.csv,4,697.281696
G1_grand_105_3.csv,4,706.581700
G1_grand_730_1.csv,3,752.088796
G1_grand_059_0.csv,2,838.878188
G1_grand_105_3.csv,0,781.538585
G1_grand_219_1.csv,1,733.084333
G1_grand_996_0.csv,1,791.521495
G1_grand_062_0.csv,2,778.935115
G1_grand_308_1.csv,3,837.564728
G1_grand_219_1.csv,4,705.698453
G1_grand_008_1.csv,3,731.022015
G1_grand_219_1.csv,3,743.789584
G1_grand_308_1.csv,2,840.654530
G1_grand_062_0.csv,0,766.259108
G1_grand_308_0.csv,2,861.163501
G1_grand_715_1.csv,0,811.508612
G1_grand_308_1.csv,0,829.247055
G1_grand_562_0.csv,4,652.937328
G1_grand_219_1.csv,2,774.821739
G1_grand_025_0.csv,0,652.925890
G1_grand_124_2.csv,0,793.906991
G1_grand_540_0.csv,3,800.165809
G1_grand_308_1.csv,4,774.752731
G1_grand_540_0.csv,4,755.449397
G1_grand_219_1.csv,0,774.357312
G1_grand_308_1.csv,1,816.939669
G1_grand_062_0.csv,1,729.509630
G1_grand_975_0.csv,3,752.838228
G1_grand_308_0.csv,3,737.569343
G1_grand_105_3.csv,3,724.712994
G1_grand_124_4.csv,1,742.616232
G1_grand_975_0.csv,2,818.360154
G1_grand_124_4.csv,4,811.234731
G1_grand_308_0.csv,4,858.224188
G1_grand_124_2.csv,3,760.833934
G1_grand_124_2.csv,2,715.352631
G1_grand_975_0.csv,0,809.027625
G1_grand_308_0.csv,0,768.938239
G1_grand_308_0.csv,1,828.676647
G1_grand_975_0.csv,4,818.602151
G1_grand_975_0.csv,1,834.110803
G1_grand_124_4.csv,3,713.771973
G1_grand_124_4.csv,2,778.577881
G1_grand_124_4.csv,0,761.495672
G1_grand_124_2.csv,1,805.224301
G1_grand_124_2.csv,4,779.754922
G1_grand_106_1.csv,2,653.556284
G1_grand_106_1.csv,0,689.027820
G1_grand_106_1.csv,1,689.051119
G1_grand_106_1.csv,4,705.288635
G1_grand_106_1.csv,3,710.565243
G1_grand_262_1.csv,1,711.710345
G1_grand_715_1.csv,3,744.622673
G1_grand_150_0.csv,3,653.120295
G1_grand_051_0.csv,1,805.829194
G1_grand_408_1.csv,0,709.282902
