STRUCTURE,ITERATION,COMPLETION_TIME
G1_grand_179_1.csv,0,1507.536026
G1_grand_124_2.csv,3,1581.817315
G1_grand_598_0.csv,0,1593.761541
G1_grand_139_0.csv,3,1483.899442
G1_grand_179_1.csv,1,1408.786050
G1_grand_179_1.csv,3,1382.053478
G1_grand_598_0.csv,2,1356.777949
G1_grand_139_0.csv,4,1412.732210
G1_grand_124_2.csv,1,1547.893185
G1_grand_598_0.csv,3,1534.938164
G1_grand_062_0.csv,1,1408.557480
G1_grand_179_1.csv,2,1510.225170
G1_grand_730_1.csv,4,1366.954369
G1_grand_139_0.csv,2,1457.983291
G1_grand_598_0.csv,1,1441.012660
G1_grand_771_1.csv,0,1515.691170
G1_grand_308_0.csv,3,1372.978036
G1_grand_000_0.csv,4,1512.865128
G1_grand_105_3.csv,0,1328.544415
G1_grand_562_0.csv,0,1501.411591
G1_grand_124_2.csv,0,1687.664655
G1_grand_059_0.csv,1,1302.572404
G1_grand_179_0.csv,3,1381.260545
G1_grand_179_1.csv,4,1478.708552
G1_grand_059_0.csv,0,1391.343487
G1_grand_179_0.csv,4,1444.897771
G1_grand_308_1.csv,1,1289.468006
G1_grand_715_1.csv,0,1312.749205
G1_grand_735_1.csv,2,1417.121358
G1_grand_735_6.csv,2,1424.322892
G1_grand_075_1.csv,0,1400.167761
G1_grand_219_1.csv,2,1528.100588
G1_grand_975_0.csv,0,1403.710973
G1_grand_540_0.csv,3,1414.120594
G1_grand_008_1.csv,2,1421.797573
G1_grand_075_1.csv,2,1356.469542
G1_grand_008_1.csv,3,1447.815243
G1_grand_105_3.csv,3,1550.358841
G1_grand_730_1.csv,1,1665.699384
G1_grand_000_0.csv,3,1276.079657
G1_grand_075_1.csv,4,1523.358716
G1_grand_996_0.csv,2,1369.853573
G1_grand_124_2.csv,4,1490.339856
G1_grand_975_0.csv,4,1441.576612
G1_grand_059_0.csv,3,1379.592247
G1_grand_540_0.csv,0,1508.643149
G1_grand_308_1.csv,4,1439.502713
G1_grand_025_0.csv,1,1476.330980
G1_grand_927_0.csv,4,1518.317420
G1_grand_771_1.csv,1,1363.956917
G1_grand_062_0.csv,2,1405.872682
G1_grand_219_1.csv,0,1446.235285
G1_grand_062_0.csv,3,1315.447129
G1_grand_124_2.csv,2,1490.000848
G1_grand_105_3.csv,4,1385.302686
G1_grand_139_0.csv,1,1380.629298
G1_grand_730_1.csv,0,1491.130013
G1_grand_735_6.csv,3,1317.887895
G1_grand_059_0.csv,2,1419.145715
G1_grand_000_0.csv,1,1383.571870
G1_grand_771_1.csv,2,1546.133584
G1_grand_008_1.csv,1,1445.938061
G1_grand_308_0.csv,2,1370.897854
G1_grand_540_0.csv,2,1387.655872
G1_grand_540_0.csv,4,1409.368059
G1_grand_735_6.csv,0,1589.825886
G1_grand_996_0.csv,4,1596.072381
G1_grand_996_0.csv,1,1466.851629
G1_grand_219_1.csv,1,1486.825307
G1_grand_730_1.csv,3,1614.416417
G1_grand_308_0.csv,1,1434.922730
G1_grand_308_1.csv,2,1410.470454
G1_grand_735_1.csv,1,1334.836275
G1_grand_062_0.csv,0,1413.537913
G1_grand_008_1.csv,4,1503.980549
G1_grand_730_1.csv,2,1542.014341
G1_grand_562_0.csv,2,1423.269595
G1_grand_975_0.csv,3,1512.176567
G1_grand_124_4.csv,1,1554.780186
G1_grand_598_0.csv,4,1630.836388
G1_grand_996_0.csv,0,1336.132308
G1_grand_075_1.csv,1,1359.467404
G1_grand_008_1.csv,0,1473.559285
G1_grand_179_0.csv,2,1471.285248
G1_grand_540_0.csv,1,1516.527933
G1_grand_975_0.csv,1,1562.385752
G1_grand_219_1.csv,3,1485.914572
G1_grand_735_1.csv,0,1361.223402
G1_grand_562_0.csv,4,1636.674478
G1_grand_562_0.csv,3,1467.894730
G1_grand_025_0.csv,2,1456.877617
G1_grand_179_0.csv,0,1506.548207
G1_grand_219_1.csv,4,1618.138967
G1_grand_771_1.csv,3,1415.086717
G1_grand_179_0.csv,1,1785.589813
G1_grand_000_0.csv,0,1517.159887
G1_grand_975_0.csv,2,1369.547286
G1_grand_062_0.csv,4,1480.465667
G1_grand_927_0.csv,2,1558.209122
G1_grand_308_1.csv,3,1633.943819
G1_grand_124_4.csv,3,1399.214941
G1_grand_025_0.csv,0,1542.923386
G1_grand_735_6.csv,4,1466.503791
G1_grand_735_6.csv,1,1476.890950
