STRUCTURE,ITERATION,ORI001,ORI002,ORI003,ORI004,ORI005,ORI006,ORI007,ORI008,ORI009,ORI010,ORI011,ORI012,ORI013,ORI014,ORI015,ORI016,ORI017,ORI018,ORI019,ORI020,ORI021,ORI022,ORI023,ORI024,ORI025,ORI026,ORI027,ORI028,ORI029,ORI030,ORI031,ORI032,ORI033,ORI034,ORI035,ORI036,ORI037,ORI038,ORI039,ORI040,ORI041,ORI042,ORI043,ORI044,ORI045,ORI046,ORI047,ORI048,ORI049,ORI050,ORI051,ORI052,ORI053,ORI054,ORI055,ORI056,ORI057,ORI058,ORI059,ORI060,ORI061,ORI062,ORI063,ORI064,ORI065,ORI066,ORI067,ORI068,ORI069,ORI070,ORI071,ORI072,ORI073,ORI074,ORI075,ORI076,ORI077,ORI078,ORI079,ORI080,ORI081,ORI082,ORI083,ORI084,ORI085,ORI086,ORI087,ORI088,ORI089,ORI090,ORI091,ORI092,ORI093,ORI094,ORI095,ORI096,ORI097,ORI098,ORI099,ORI100,ORI101,ORI102,ORI103,ORI104,ORI105,ORI106,ORI107,ORI108,ORI109,ORI110,ORI111,ORI112,ORI113,ORI114,ORI115,ORI116,ORI117,ORI118,ORI119,ORI120,ORI121,ORI122,ORI123,ORI124,ORI125,ORI126,ORI127,ORI128,ORI129,ORI130,ORI131,ORI132,ORI133,ORI134,ORI135,ORI136,ORI137,ORI138,ORI139,ORI140,ORI141,ORI142,ORI143,ORI144,ORI145,ORI146,ORI147,ORI148,ORI149,ORI150,ORI151,ORI152,ORI153,ORI154,ORI155,ORI156,ORI157,ORI158,ORI159,ORI160,ORI161,ORI162,ORI163,ORI164,ORI165,ORI166,ORI167,ORI168,ORI169,ORI170,ORI171,ORI172,ORI173,ORI174,ORI175,ORI176,ORI177,ORI178,ORI179,ORI180,ORI181,ORI182,ORI183,ORI184,ORI185,ORI186,ORI187,ORI188,ORI189,ORI190,ORI191,ORI192,ORI193,ORI194,ORI195,ORI196,ORI197,ORI198,ORI199,ORI200,ORI201,ORI202,ORI203,ORI204,ORI205,ORI206,ORI207,ORI208,ORI209,ORI210,ORI211,ORI212,ORI213,ORI214,ORI215,ORI216,ORI217,ORI218,ORI219,ORI220,ORI221,ORI222,ORI223,ORI224,ORI225,ORI226,ORI227,ORI228,ORI229,ORI230,ORI231,ORI232,ORI233,ORI234,ORI235,ORI236,ORI237,ORI238,ORI239,ORI240,ORI241,ORI242,ORI243,ORI244,ORI245,ORI246,ORI247,ORI248,ORI249,ORI250,ORI251,ORI252,ORI253,ORI254,ORI255,ORI256,ORI257,ORI258,ORI259,ORI260,ORI261,ORI262,ORI263,ORI264,ORI265,ORI266,ORI267,ORI268,ORI269,ORI270,ORI271,ORI272,ORI273,ORI274,ORI275,ORI276,ORI277,ORI278,ORI279,ORI280,ORI281,ORI282,ORI283,ORI284,ORI285,ORI286,ORI287,ORI288,ORI289,ORI290,ORI291,ORI292,ORI293,ORI294,ORI295,ORI296,ORI297,ORI298,ORI299,ORI300,ORI301,ORI302,ORI303,ORI304,ORI305,ORI306,ORI307,ORI308,ORI309,ORI310,ORI311,ORI312,ORI313,ORI314,ORI315,ORI316,ORI317,ORI318,ORI319,ORI320,ORI321,ORI322,ORI323,ORI324,ORI325,ORI326,ORI327,ORI328,ORI329,ORI330,ORI331,ORI332,ORI333,ORI334,ORI335,ORI336,ORI337,ORI338,ORI339,ORI340,ORI341,ORI342,ORI343,ORI344,ORI345,ORI346,ORI347,ORI348,ORI349,ORI350,ORI351,ORI352,ORI353,ORI354,ORI355,ORI356,ORI357,ORI358,ORI359,ORI360,ORI361,ORI362,ORI363,ORI364,ORI365,ORI366,ORI367,ORI368,ORI369,ORI370,ORI371,ORI372,ORI373,ORI374,ORI375,ORI376,ORI377,ORI378,ORI379,ORI380,ORI381,ORI382,ORI383,ORI384,ORI385,ORI386,ORI387,ORI388,ORI389,ORI390,ORI391,ORI392,ORI393,ORI394,ORI395,ORI396,ORI397,ORI398,ORI399,ORI400,ORI401,ORI402,ORI403,ORI404,ORI405,ORI406,ORI407,ORI408,ORI409,ORI410,ORI411,ORI412,ORI413,ORI414,ORI415,ORI416,ORI417,ORI418,ORI419,ORI420,ORI421,ORI422,ORI423,ORI424,ORI425,ORI426,ORI427,ORI428,ORI429,ORI430,ORI431,ORI432,ORI433,ORI434,ORI435,ORI436,ORI437,ORI438,ORI439,ORI440,ORI441,ORI442,ORI443,ORI444,ORI445,ORI446,ORI447,ORI448,ORI449,ORI450,ORI451,ORI452,ORI453,ORI454,ORI455,ORI456,ORI457,ORI458,ORI459,ORI460,ORI461,ORI462,ORI463,ORI464,ORI465,ORI466,ORI467,ORI468,ORI469,ORI470,ORI471,ORI472,ORI473,ORI474,ORI475,ORI476,ORI477,ORI478,ORI479,ORI480,ORI481,ORI482,ORI483,ORI484,ORI485,ORI486,ORI487,ORI488,ORI489,ORI490,ORI491,ORI492,ORI493,ORI494,ORI495,ORI496,ORI497,ORI498,ORI499,ORI500,ORI501,ORI502,ORI503,ORI504,ORI505,ORI506,ORI507,ORI508,ORI509,ORI510,ORI511,ORI512,ORI513,ORI514,ORI515,ORI516,ORI517,ORI518,ORI519,ORI520,ORI521,ORI522,ORI523,ORI524,ORI525,ORI526,ORI527,ORI528,ORI529,ORI530,ORI531,ORI532,ORI533,ORI534,ORI535,ORI536,ORI537,ORI538,ORI539,ORI540,ORI541,ORI542,ORI543,ORI544,ORI545,ORI546,ORI547,ORI548,ORI549,ORI550,ORI551,ORI552,ORI553,ORI554,ORI555,ORI556,ORI557,ORI558,ORI559,ORI560,ORI561,ORI562,ORI563,ORI564,ORI565,ORI566,ORI567,ORI568,ORI569,ORI570,ORI571,ORI572,ORI573,ORI574,ORI575,ORI576,ORI577,ORI578,ORI579,ORI580,ORI581,ORI582,ORI583,ORI584,ORI585,ORI586,ORI587,ORI588,ORI589,ORI590,ORI591,ORI592,ORI593,ORI594,ORI595,ORI596,ORI597,ORI598,ORI599,ORI600,ORI601,ORI602,ORI603,ORI604,ORI605,ORI606,ORI607,ORI608,ORI609,ORI610,ORI611,ORI612,ORI613,ORI614,ORI615,ORI616,ORI617,ORI618,ORI619,ORI620,ORI621,ORI622,ORI623,ORI624,ORI625,ORI626,ORI627,ORI628,ORI629,ORI630,ORI631,ORI632,ORI633,ORI634,ORI635,ORI636,ORI637,ORI638,ORI639,ORI640,ORI641,ORI642,ORI643,ORI644,ORI645,ORI646,ORI647,ORI648,ORI649,ORI650,ORI651,ORI652,ORI653,ORI654,ORI655,ORI656,ORI657,ORI658,ORI659,ORI660,ORI661,ORI662,ORI663,ORI664,ORI665,ORI666,ORI667,ORI668,ORI669,ORI670,ORI671,ORI672,ORI673,ORI674,ORI675,ORI676,ORI677,ORI678,ORI679,ORI680,ORI681,ORI682,ORI683,ORI684,ORI685,ORI686,ORI687,ORI688,ORI689,ORI690,ORI691,ORI692,ORI693,ORI694,ORI695,ORI696,ORI697,ORI698,ORI699,ORI700,ORI701,ORI702,ORI703,ORI704,ORI705,ORI706,ORI707,ORI708,ORI709,ORI710,ORI711,ORI712,ORI713,ORI714,ORI715,ORI716,ORI717,ORI718,ORI719,ORI720,ORI721,ORI722,ORI723,ORI724,ORI725,ORI726,ORI727,ORI728,ORI729,ORI730,ORI731,ORI732,ORI733,ORI734,ORI735,ORI736,ORI737,ORI738,ORI739,ORI740,ORI741,ORI742,ORI743,ORI744,ORI745,ORI746,ORI747,ORI748,ORI749,ORI750,ORI751,ORI752,ORI753,ORI754,ORI755,ORI756,ORI757,ORI758,ORI759,ORI760,ORI761,ORI762,ORI763,ORI764,ORI765,ORI766,ORI767,ORI768,ORI769,ORI770,ORI771,ORI772,ORI773,ORI774,ORI775,ORI776,ORI777,ORI778,ORI779,ORI780,ORI781,ORI782,ORI783,ORI784,ORI785,ORI786,ORI787,ORI788,ORI789,ORI790,ORI791,ORI792,ORI793,ORI794,ORI795,ORI796,ORI797,ORI798,ORI799,ORI800,ORI801,ORI802,ORI803,ORI804,ORI805,ORI806,ORI807,ORI808,ORI809,ORI810,ORI811,ORI812,ORI813,ORI814,ORI815,ORI816,ORI817,ORI818,ORI819,ORI820,ORI821,ORI822,ORI823,ORI824,ORI825,ORI826,ORI827,ORI828,ORI829,ORI830,ORI831,ORI832,ORI833,ORI834,ORI835,ORI836,ORI837,ORI838,ORI839,ORI840,ORI841,ORI842,ORI843,ORI844,ORI845,ORI846,ORI847,ORI848,ORI849,ORI850,ORI851,ORI852,ORI853,ORI854,ORI855,ORI856,ORI857,ORI858,ORI859,ORI860,ORI861,ORI862,ORI863,ORI864,ORI865,ORI866,ORI867,ORI868,ORI869,ORI870,ORI871,ORI872,ORI873,ORI874,ORI875,ORI876,ORI877,ORI878,ORI879,ORI880,ORI881,ORI882,ORI883,ORI884,ORI885,ORI886,ORI887,ORI888,ORI889,ORI890,ORI891,ORI892,ORI893
G1_grand_179_1.csv,2,721.508,0,13.6625,389.702,458.667,635.435,548.99,647.243,0,0,158.005,336.212,0,313.256,0,0,2.07844,73.4837,0,0,0,69.6608,0,126.232,46.5273,0,0,4.7322,0,0,370.964,0,617.954,706.42,639.932,558.118,296.059,541.526,0,138.349,0,29.5605,0,148.158,0,327.368,0,388.061,0,537.133,0,220.664,0,629.21,635.099,640.049,589.842,624.854,500.799,170.773,690.137,0,583.486,574.237,676.446,618.52,47.236,0,618.191,0,66.1909,0,359.197,234.067,0,0,0,442.466,518.795,0,454.644,16.6278,0,522.757,646.899,0,474.401,0,0,75.0992,306.898,0,690.892,199.312,0,470.283,0,256.499,0,140.422,0,0,125.003,0,266.824,0,685.405,588.017,0,4.61824,0,537.866,494.823,0,256.072,291.047,606.114,381.734,0,0,98.3206,0,0,0,0,0,122.221,141.086,0,0,6.82998,0,0,604.576,417.946,296.887,177.749,349.38,319.529,0,521.493,605.076,447.358,0,317.863,0,0,0,35.5732,0,97.0112,300.5,0,0,667.341,0,419.099,0,510.852,597.269,0,53.8005,0,0,600.653,484.718,517.641,0,0,33.089,0,0,63.239,132.597,0,76.4962,48.9079,0,0,0,0,226.19,46.9262,0,285.901,269.654,0,89.2998,0,0,114.034,95.7018,0,28.2992,0,120.716,0,0,476.085,0,0,335.73,0,0,0,23.9358,0,0,0,150.241,44.9381,97.5529,0,333.489,0,31.9413,318.967,0,0,29.6133,12.3699,0,139.033,358.565,417.822,0,22.1805,353.98,19.7924,0,0,121.017,0,368.965,524.472,624.272,372.232,126.67,0,450.92,0,62.9008,0,316.445,0,239.11,0,49.6872,0,526.073,0,407.675,438.373,582.415,307.37,0,543.013,0,176.017,0,0,0,164.827,328.966,641.908,316.846,0,0,26.0083,55.2728,0,23.1102,118.358,0,85.8182,0,179.048,0,337.833,633.645,0,278.323,0,431.073,0,40.5714,0,525.401,606.148,372.958,443.182,666.851,0,173.964,417.404,11.2696,237.184,0,57.6185,0,0,80.2467,0,186.222,0,0,121.06,0,204.25,0,0,445.547,651.112,618.906,706.603,568.523,494.003,497.149,627.887,0,621.5,626.937,626.306,475.1,692.268,536.633,523.224,0,247.504,0,396.021,0,661.439,0,196.127,0,0,0,0,164.19,0,131.913,0,0,0,0,69.2912,398.572,517.403,592.03,621.589,440.844,0,527.285,250.217,546.164,0,30.0824,0,490.518,262.788,166.034,0,0,0,751.014,0,0,194.058,0,0,206.513,0,545.944,263.567,0,75.1304,0,535.049,405.658,0,622.442,349.986,122.303,0,47.5056,0,343.336,0,350.104,0,707.898,660.159,668.21,592.687,0,199.719,0,0,9.84526,106.492,0,89.8048,0,0,0,9.0377,157.211,200.696,86.3607,0,0,642.624,226.596,165.144,226.683,423.12,0,0,389.163,0,0,101.131,0,531.03,0,568.75,680.468,502.492,166.556,0,555.092,591.544,533.182,361.974,149.575,0,0,357.487,417.322,458.026,289.824,0,0,221.356,316.428,0,0,0,89.9749,597.529,506.002,563.239,365.259,0,184.119,0,381.584,0,390.638,206.263,0,330.634,73.334,14.8948,0,502.674,0,72.8518,0,77.0192,0,0,222.815,78.2068,0,28.8855,0,293.076,0,0,469.455,0,0,0,0,0,7.52921,0,0,0,592.876,669.232,666.569,636.2,413.54,712.574,0,0,144.939,0,1.8286,0,0,0,0,15.1605,96.7656,0,109.651,65.677,143.414,0,73.0613,11.3403,132.429,0,0,274.446,0,260.056,384.189,0,344.398,416.688,0,727.005,575.681,566.389,471.226,751.865,621.068,0,228.523,0,37.286,0,0,619.091,587.979,703.779,317.653,0,61.1801,0,0,560.212,661.435,0,339.918,358.232,43.4893,0,0,60.0654,0,238.495,0,486.628,675.257,661.069,595.88,139.161,321.829,120.777,0,0,0,0,53.2123,0,35.9614,0,4.52111,155.979,0,582.11,688.588,731.379,699.88,0,0,55.4265,80.4722,236.02,551.825,572.209,706.111,0,196.393,458.539,452.783,517.23,693.277,0,532.021,517.85,660.57,486.437,397.885,476.894,0,218.758,0,0,0,0,27.8474,0,0,65.5449,0,0,0,597.116,569.93,0,551.709,0,254.509,218.518,0,721.213,635.083,550.554,378.707,389.024,0,675.923,374.729,0,506.982,573.811,0,497.443,289.207,565.662,545.017,0,237.088,0,568.726,0,273.824,395.927,0,549.532,676.681,573.672,753.783,339.177,402.009,292.736,314.693,0,652.603,325.188,0,0,96.3163,0,585.8,0,342.149,0,50.061,0,483.174,538.214,471.338,97.6099,0,237.824,0,0,336.144,0,39.1417,0,0,423.636,0,273.562,0,0,683.391,574.025,538.102,532.824,637.532,0,34.6218,0,0,0,31.1208,0,385.166,629.047,285.269,0,676.334,436.202,511.318,676.318,556.268,717.071,674.028,0,599.353,501.625,0,0,319.495,317.72,31.9162,0,728.996,582.712,322.336,673.851,0,0,179.194,0,0,38.8207,0,0,23.597,93.1977,0,553.692,5.59798,0,7.95315,0,0,28.7082,0,0,0,7.3104,45.0636,0,0,552.587,492.91,218.292,247.909,86.0426,0,0.971432,0,0,0,609.751,0,0,177.538,0,660.759,618.815,711.64,0,0,9.60934,0,0,10.8212,0,0,0,42.1485,249.775,625.281,452.199,641.971,0,111.209,184.987,303.699,0,66.3973,166.411,233.796,0,176.073,0,314.723,565.961,0,131.961,119.903,0,0,0,52.9484,0,247.862,0,0,129.367,53.1968,0,186.106,0,13.6631,0,142.708,562.801,0,39.7241,35.4523,0,251.347,661.165,618.989,0,398.666,0,13.1684,0,379.522,598.378,0,214.036,0,0,211.639,0,133.518,0,69.5638,0,0,424.346,260.433,229.728,48.0662,48.798,0,304.33,532.089,424.518,379.473,692.207,727.301,659.33,469.798,627.66,465.751,0,378.355,0,0,13.3683,0,0,637.912,708.866,0,100.345,0,0,114.436,0,0,0,178.153,0,402.023,337.648,15.3163,0,0,0,105.454,0,0,6.98889,0,305.095,164.8,727.043,0,437.441,545.693,587.185,343.552,0,423.011,442.944
G1_grand_179_1.csv,0,142.51,0,10.1484,0,0,240.827,0,175.588,580.841,0,550.522,532.994,0,484.576,683.492,614.368,0,430.934,481.294,0,0,0,176.423,59.3839,120.989,0,0,0,0,79.0588,355.677,441.492,0,69.5478,0,0,28.7367,0,0,0,139.442,0,0,460.488,0,455.915,498.448,631.249,517.219,0,0,0,0,170.82,377.091,528.917,599.247,532.913,693.618,591.803,297.496,375.083,0,0,18.1898,0,731.906,0,0,114.175,0,275.91,335.638,398.861,0,0,480.147,0,0,319.327,0,0,214.012,0,110.361,391.742,0,443.667,576.343,658.165,448.875,0,55.8722,359.492,202.334,0,0,0,0,31.7598,0,0,0,471.833,0,137.34,0,299.266,430.48,371.456,0,151.181,0,495.729,550.671,590.52,693.115,673.403,619.299,687.474,698.668,639.1,0,68.1803,0,0,0,103.5,0,0,0,0,35.8009,0,674.979,716.567,0,450.085,0,150.634,0,96.2922,0,0,426.3,0,0,0,698.382,548.916,0,275.788,0,0,0,117.766,57.2765,0,0,0,292.601,344.088,0,190.619,0,45.9986,0,0,191.872,0,318.292,0,17.0419,0,0,0,4.88587,348.213,0,475.49,0,503.547,0,0,62.3077,472.029,0,267.726,644.618,0,460.256,0,0,270.015,0,101.048,0,0,0,200.231,0,45.2329,0,0,545.826,475.125,0,747.785,423.939,0,0,257.29,574.09,0,157.629,0,0,0,0,179.841,0,79.7977,111.946,0,633.986,702.648,588.08,426.265,0,0,55.3463,0,0,662.286,616.836,765.679,543.203,537.694,442.029,0,520.676,623.969,713.406,551.857,0,340.612,139.267,0,0,736.816,658.362,0,375.994,203.757,0,0,241.043,0,0,36.6073,0,0,55.4809,0,720.617,0,0,20.881,80.017,16.3416,0,0,160.069,0,91.2004,0,0,221.176,246.428,0,581.893,0,0,279.807,0,730.343,617.584,669.67,0,134.665,55.0413,61.4109,0,631.659,580.474,0,26.0461,0,279.559,0,430.721,0,408.328,694.873,562.524,554.712,0,385.144,0,0,508.206,0,0,287.55,0,168.347,0,213.798,0,0,235.209,17.026,0,0,0,98.494,0,0,483.262,0,130.407,17.4439,0,59.6558,0,0,0,0,0,53.0536,0,600.537,693.849,615.332,527.587,216.497,0,563.243,284.819,0,595.231,289.083,0,620.368,681.289,0,233.747,469.773,698.76,731.079,0,0,0,192.311,85.3355,0,218.784,0,0,0,644.739,0,324.094,0,16.8184,396.191,697.776,630.642,636.343,439.957,453.653,602.171,298.353,0,0,121.78,156.629,0,0,95.0654,34.4275,0,591.956,0,452.212,734.444,666.043,716.606,578.267,0,0,30.3709,147.905,0,179.891,0,64.5928,0,713.466,643.056,399.7,0,62.0934,0,0,247.848,0,151.463,0,0,0,0,153.06,188.875,664.222,0,301.958,631.301,0,17.2717,90.3772,550.396,528.446,698.752,588.938,0,211.285,269.08,0,211.19,156.031,0,54.9347,0,0,0,213.141,188.927,0,282.703,622.688,331.631,0,0,11.4409,0,0,0,741.298,436.862,38.6905,107.053,0,351.424,506.347,716.672,504.92,424.771,761.289,0,0,0,12.7613,0,0,0,230.674,0,547.273,0,437.885,648.796,641.579,574.394,0,0,392.496,0,0,91.9546,0,0,607.121,0,449.952,479.965,31.4588,0,33.2821,0,327.339,112.881,0,0,367.777,183.816,0,465.995,0,158.42,0,669.612,640.745,0,34.4478,98.8311,0,119.113,0,574.716,781.427,734.118,528.521,0,30.3941,37.6528,86.9568,0,26.3156,0,338.982,0,62.4913,0,56.908,0,0,0,85.7173,524.337,0,475.683,0,0,146.356,127.044,0,0,498.569,0,663.95,627.412,589.343,416.183,0,293.214,0,609.334,668.796,546.708,92.7059,71.8682,0,11.9877,0,117.017,0,0,0,70.9111,0,487.816,107.36,0,193.449,0,374.987,86.4737,0,0,187.018,0,0,0,368.411,615.249,0,409.615,536.482,353.818,0,79.0163,0,441.937,0,0,80.4423,0,0,0,53.4682,0,0,602.143,533.477,530.87,0,631.113,0,391.113,0,242.202,0,274.923,0,263.454,0,0,0,554.86,412.862,518.443,510.22,0,0,0,0,116.46,0,428.921,0,0,239.147,0,155.394,0,539.105,200.889,0,632.045,644.268,212.036,653.063,545.686,598.001,627.952,0,0,128.141,85.6226,0,523.358,0,426.292,435.42,565.952,740.315,576.53,0,57.8099,73.4601,205.131,0,0,0,188.284,430.597,681.614,575.614,761.197,674.349,638.321,742.888,597.935,508.012,405.941,630.988,467.709,0,728.333,564.53,0,0,194.19,0,255.096,353.8,0,58.9232,0,0,108.576,0,124.655,201.742,0,432.587,546.071,175.662,0,686.706,748.791,0,0,165.419,0,26.0544,144.144,0,0,0,0,144.527,0,487.361,0,94.2682,34.7601,0,0,623.455,365.908,0,0,19.9049,0,0,0,0,0,212.914,0,424.66,645.526,366.904,500.084,452.814,555.162,0,171.018,13.8302,128.002,0,0,472.784,677.9,395.517,310.163,175.186,0,0,403.721,0,26.8263,0,334.279,0,278.119,0,0,0,0,53.1518,0,0,0,0,45.7695,0,392.974,0,671.216,0,482.529,396.614,210.989,0,45.6866,315.217,0,70.6099,33.6116,0,0,206.556,0,0,625.175,638.096,500.757,669.487,0,441.435,88.0025,0,148.964,0,55.6009,0,93.1601,0,0,12.2684,423.579,333.815,0,175.194,200.693,0,73.8348,0,0,26.8575,0,0,607.7,503.733,524.484,312.602,0,588.167,491.519,474.847,176.875,0,0,17.2434,374.431,0,217.47,0,18.3835,39.6545,0,0,42.3453,0,135.209,185.402,0,660.268,715.51,673.046,658.12,467.869,393.643,408.763,0,371.445,0,399.669,631.273,60.0766,0,0,42.8393,0,0,0,575.185,667.218,0,0,70.5783,0,162.849,0,10.489,0,0,0,0,180.795,0,0,0,93.8757,43.1684,0,70.3843,0,62.8826,0,452.404,568.87,439.979,0,355.696,0,144.547,0,0,567.791
G1_grand_179_1.csv,3,65.4619,313.465,0,288.675,0,7.57412,0,0,532.442,0,482.38,717.4,487.491,0,247.168,0,210.872,0,0,44.9586,0,167.148,0,0,0,0,207.071,0,401.797,397.859,36.9027,0,0,0,51.178,0,466.722,232.153,0,502.4,313.989,0,0,678.614,0,462.21,0,650.196,0,345.407,0,12.476,0,0,417.293,340.653,0,591.463,257.127,625.965,89.6505,0,0,442.175,0,426.038,642.653,509.344,0,153.967,315.325,204.696,0,0,0,699.225,0,488.748,0,0,106.505,615.229,518.019,609.058,0,62.7612,0,0,415.185,0,555.13,0,122.125,571.306,413.779,0,0,678.89,0,0,0,46.2533,0,0,751.637,682.265,770.95,729.299,708.784,557.316,679.097,0,554.279,617.675,0,494.01,378.242,468.339,0,101.711,0,0,619.976,764.834,659.028,0,477.255,0,0,0,11.6807,0,0,536.633,591.362,300.49,0,0,33.1285,0,0,146.095,0,0,0,0,178.737,0,0,65.1997,0,0,223.807,0,0,30.4743,0,0,0,0,0,311.84,576.372,0,751.723,637.584,658.119,0,329.601,0,0,249.075,0,0,226.653,0,9.0093,0,0,155.94,233.984,0,0,538.253,0,684.393,508.783,337.97,603.415,696.159,0,0,0,20.504,0,551.182,401.034,178.18,0,0,0,716.852,469.175,296.012,0,691.884,695.269,0,97.5639,0,10.2477,45.7862,0,522.441,0,307.799,40.524,0,429.62,519.643,664.949,488.878,740.027,709.233,698.407,642.79,546.73,122.082,0,396.015,673.439,552.633,0,72.733,0,666.032,721.703,0,345.831,0,691.351,0,72.8558,0,51.4462,0,0,99.0681,0,0,580.197,515.267,589.725,711.091,533.774,503.791,0,506.344,0,260.939,588.63,0,0,299.388,0,63.1331,0,0,293.932,0,0,27.5253,0,43.5143,0,0,130.742,0,0,0,0,18.5505,0,0,353.738,562.128,0,217.956,151.628,375.017,0,337.074,453.555,288.721,0,0,27.1681,0,34.3371,0,0,359.814,0,118.26,0,0,0,0,0,44.8802,0,0,175.75,0,0,580.506,511.504,492.173,277.643,0,416.894,0,40.9638,0,0,54.1946,0,0,245.105,0,512.86,0,0,13.294,111.212,0,0,0,0,0,122.371,0,0,603.221,647.623,551.305,617.762,426.688,558.801,339.206,0,0,0,9.73723,0,0,518.541,639.307,0,204.531,0,0,12.3873,0,0,0,414.666,0,0,180.58,219.611,0,0,597.685,652.358,628.799,0,117.056,0,0,466.845,504.429,225.376,0,0,17.9497,0,81.3608,0,0,0,628.02,175.919,0,0,385.12,620.411,580.541,0,48.4066,0,0,91.9492,0,191.743,204.5,191.779,0,637.461,534.059,322.006,418.921,0,415.749,0,0,36.0127,0,183.954,2.27255,0,0,0,620.077,318.438,0,346.016,583.223,727.623,0,353.44,646.491,645.316,606.548,468.594,707.686,710.411,673.888,0,0,50.3684,149.127,0,0,0,15.0632,0,0,0,643.228,700.315,413.056,0,670.218,0,403.623,0,705.865,0,159.913,0,196.876,0,677.59,588.054,656.846,643.146,670.346,0,275.115,0,603.623,552.943,61.8111,0,131.751,0,36.7174,0,95.798,0,643.44,0,433.373,0,0,0,0,177.896,0,113.258,28.8969,0,161.783,0,19.824,596.505,550.51,407.547,284.742,0,468.814,0,366.595,455.759,0,465.134,611.183,476.64,434.142,543.911,0,137.119,0,74.5753,79.4682,8.94109,0,0,13.5171,0,574.904,671.809,637.054,0,0,117.626,54.2994,0,0,8.64229,0,269.77,506.323,702.066,0,0,15.7714,0,0,0,32.9996,0,0,0,178.235,107.491,0,0,0,27.9418,381.994,261.077,400.063,588.285,0,0,75.8476,271.524,126.345,106.557,0,0,546.576,0,259.558,0,200.988,0,240.179,0,675.468,0,242.679,0,117.648,545.719,446.893,269.845,0,366.424,0,0,0,105.994,0,149.765,365.413,204.147,0,0,0,54.5899,0,0,0,705.331,709.17,518.379,657.957,0,0,120.054,0,23.0202,0,0,120.595,100.756,0,292.261,335.245,0,643.307,0,266.121,0,0,0,146.299,0,0,0,0,0,20.1852,118.289,0,0,0,463.018,198.001,0,0,0,64.9171,0,569.053,292.249,0,440.586,656.428,685.374,685.675,0,467.724,612.584,0,227.488,0,0,0,194.812,0,602.684,602.253,641.697,522.776,0,74.4908,0,26.2065,0,0,0,374.521,569.407,633.47,579.91,694.432,246.513,0,0,68.9421,0,615.736,348.803,610.736,581.476,0,0,230.535,0,322.747,0,0,304.561,0,308.634,392.792,0,0,0,35.2873,0,69.8402,0,0,550.417,0,271.932,544.23,635.254,0,0,60.2232,0,0,0,0,183.214,0,0,0,132.531,0,57.2119,0,328.488,382.168,0,246.821,0,386.31,0,481.792,529.172,0,0,0,0,155.356,6.02129,308.719,28.1257,305.327,285.29,0,75.0118,0,353.498,0,278.004,0,476.101,475.273,0,254.497,153.871,0,712.231,0,0,0,47.5779,0,626.019,0,0,356.5,0,0,119.841,0,45.9387,0,509.921,0,448.987,0,81.0758,240.053,96.2304,0,233.882,585.108,399.843,740.52,626.593,545.927,221.516,0,68.7002,0,256.081,0,599.181,429.08,316.645,0,591.758,1.58371,0,0,0,56.5507,0,0,20.951,88.6421,6.16233,0,0,63.1632,0,0,0,229.206,0,112.87,0,316.642,446.648,0,445.283,0,63.8059,329.115,0,139.048,0,67.1571,0,228.397,192.653,0,2.65325,49.0592,36.1478,28.1636,0,0,476.169,509.999,0,0,17.2552,357.057,0,0,0,7.56213,0,26.8369,116.178,0,298.82,0,579.835,0,394.393,615.328,0,0,243.642,325.542,0,565.431,663.65,0,467.948,59.9507,0,0,0,10.964,0,204.973,0,0,42.9312,0,0,375.319,395.406,519.473,571.141,0,0,111.19,0,249.49,0,585.488,618.72,638.939,623.311,498.332,362.137,318.937,0,21.2493,0
