STRUCTURE,ITERATION,COMPLETION_TIME
G1_grand_179_1.csv,0,1177.489023
G1_grand_598_0.csv,4,1065.054772
G1_grand_139_0.csv,4,1072.684061
G1_grand_598_0.csv,3,1323.422062
G1_grand_179_1.csv,1,1086.181214
G1_grand_179_1.csv,2,1238.374376
G1_grand_139_0.csv,1,1070.939598
G1_grand_139_0.csv,2,1030.674454
G1_grand_598_0.csv,1,1106.655680
G1_grand_075_1.csv,4,1038.548193
G1_grand_179_0.csv,0,1080.351586
G1_grand_179_1.csv,4,1219.117797
G1_grand_000_0.csv,3,1125.282318
G1_grand_000_0.csv,2,1072.382711
G1_grand_598_0.csv,2,1074.989831
G1_grand_139_0.csv,3,1201.889259
G1_grand_105_3.csv,2,1237.939718
G1_grand_735_6.csv,3,1108.756821
G1_grand_735_6.csv,2,1081.741695
G1_grand_735_6.csv,4,1022.857708
G1_grand_008_1.csv,2,1117.016502
G1_grand_598_0.csv,0,1173.949921
G1_grand_059_0.csv,2,1031.514781
G1_grand_771_1.csv,3,1224.378026
G1_grand_735_1.csv,0,1028.038818
G1_grand_996_0.csv,0,1295.666827
G1_grand_059_0.csv,0,1254.171663
G1_grand_179_1.csv,3,1081.862055
G1_grand_179_0.csv,1,1123.730275
G1_grand_562_0.csv,2,1035.322734
G1_grand_735_1.csv,2,1027.967236
G1_grand_000_0.csv,4,1006.169974
G1_grand_139_0.csv,0,1295.511950
G1_grand_735_1.csv,4,1065.599861
G1_grand_025_0.csv,1,1070.010764
G1_grand_179_0.csv,4,1272.122993
G1_grand_219_1.csv,0,1197.488644
G1_grand_008_1.csv,0,1042.891487
G1_grand_075_1.csv,1,1136.620832
G1_grand_540_0.csv,4,1068.328930
G1_grand_562_0.csv,3,1036.266856
G1_grand_927_0.csv,4,1045.341674
G1_grand_059_0.csv,1,1143.344324
G1_grand_008_1.csv,3,1224.499573
G1_grand_771_1.csv,1,1263.180553
G1_grand_996_0.csv,3,1084.878347
G1_grand_540_0.csv,0,1270.081425
G1_grand_008_1.csv,1,1108.969532
G1_grand_735_6.csv,0,1209.571262
G1_grand_025_0.csv,3,1100.629291
G1_grand_025_0.csv,4,1034.660580
G1_grand_179_0.csv,3,1284.658371
G1_grand_735_1.csv,1,994.068791
G1_grand_730_1.csv,2,1121.676330
G1_grand_062_0.csv,0,1156.888398
G1_grand_735_6.csv,1,1042.279401
G1_grand_771_1.csv,0,1129.353016
G1_grand_105_3.csv,1,1100.911417
G1_grand_771_1.csv,4,1061.619564
G1_grand_975_0.csv,4,1275.177260
G1_grand_219_1.csv,2,1162.505209
G1_grand_025_0.csv,2,1143.701408
G1_grand_000_0.csv,0,1001.333186
G1_grand_996_0.csv,2,1109.496866
G1_grand_540_0.csv,2,1293.768397
G1_grand_562_0.csv,0,1072.004369
G1_grand_771_1.csv,2,1038.772632
G1_grand_179_0.csv,2,1033.709567
G1_grand_927_0.csv,1,1176.316459
G1_grand_562_0.csv,1,1218.080141
G1_grand_927_0.csv,3,1082.795225
G1_grand_996_0.csv,4,1175.644093
G1_grand_308_0.csv,1,1188.042857
G1_grand_730_1.csv,1,1085.735912
G1_grand_730_1.csv,0,1061.821399
G1_grand_075_1.csv,0,1134.291228
G1_grand_219_1.csv,3,1177.599104
G1_grand_059_0.csv,3,1134.193598
G1_grand_715_1.csv,0,1283.794508
G1_grand_000_0.csv,1,1069.334813
G1_grand_735_1.csv,3,1054.123981
G1_grand_008_1.csv,4,1028.076321
G1_grand_124_2.csv,4,1247.303242
G1_grand_308_0.csv,3,1192.075060
G1_grand_996_0.csv,1,1198.389722
G1_grand_308_0.csv,0,1348.291698
G1_grand_715_1.csv,1,1260.423059
G1_grand_124_4.csv,0,1116.663805
G1_grand_062_0.csv,2,1071.939277
G1_grand_540_0.csv,1,1160.712258
G1_grand_059_0.csv,4,1189.536031
G1_grand_124_4.csv,4,1328.849981
G1_grand_975_0.csv,3,1276.918972
G1_grand_730_1.csv,3,1150.872362
G1_grand_075_1.csv,3,1079.451335
G1_grand_308_1.csv,0,1094.313352
G1_grand_105_3.csv,3,1065.656789
G1_grand_927_0.csv,0,1175.919535
G1_grand_062_0.csv,3,1098.625398
G1_grand_124_2.csv,3,1211.818991
G1_grand_308_1.csv,2,1121.390844
G1_grand_075_1.csv,2,1202.272809
G1_grand_124_4.csv,1,1222.925703
G1_grand_062_0.csv,1,1143.988509
G1_grand_308_0.csv,4,1176.874771
G1_grand_124_2.csv,0,1371.873575
G1_grand_105_3.csv,4,1152.881903
G1_grand_308_1.csv,3,1261.976341
G1_grand_540_0.csv,3,1215.194048
G1_grand_219_1.csv,1,1294.384534
G1_grand_062_0.csv,4,1107.912363
G1_grand_927_0.csv,2,1227.820772
G1_grand_105_3.csv,0,1075.351580
G1_grand_308_1.csv,4,1367.714839
G1_grand_124_4.csv,3,1234.690765
G1_grand_025_0.csv,0,986.063493
G1_grand_219_1.csv,4,1267.170313
G1_grand_562_0.csv,4,1206.689937
G1_grand_730_1.csv,4,1041.778606
G1_grand_308_1.csv,1,1257.861488
G1_grand_975_0.csv,0,1154.138015
G1_grand_124_2.csv,2,1184.180547
G1_grand_975_0.csv,1,1271.765848
G1_grand_308_0.csv,2,1238.408179
G1_grand_975_0.csv,2,1009.781295
G1_grand_124_4.csv,2,1303.692659
G1_grand_715_1.csv,2,1341.132982
G1_grand_715_1.csv,4,1336.372261
G1_grand_106_1.csv,2,1139.956702
G1_grand_106_1.csv,4,1060.191299
G1_grand_124_2.csv,1,1151.041835
G1_grand_106_1.csv,3,1067.544048
G1_grand_408_1.csv,2,1291.403131
G1_grand_051_0.csv,1,1264.488986
G1_grand_051_0.csv,0,1134.054464
G1_grand_106_1.csv,0,1038.187260
G1_grand_262_1.csv,2,1264.930210
G1_grand_845_1.csv,3,1099.133561
G1_grand_408_1.csv,1,1129.762388
G1_grand_051_0.csv,3,1189.534449
G1_grand_150_0.csv,4,1141.253492
G1_grand_262_1.csv,1,1040.458680
G1_grand_029_0.csv,3,965.506515
G1_grand_051_0.csv,4,1198.090030
G1_grand_150_0.csv,2,1055.327008
G1_grand_610_0.csv,0,1111.445345
G1_grand_715_1.csv,3,1259.901928
G1_grand_845_1.csv,2,1124.830860
G1_grand_539_1.csv,2,1062.952981
G1_grand_106_1.csv,1,1051.938365
G1_grand_539_1.csv,1,1315.725205
G1_grand_346_0.csv,3,1016.851434
G1_grand_346_0.csv,1,1055.981735
G1_grand_051_0.csv,2,1252.779474
G1_grand_346_0.csv,4,1072.389305
G1_grand_845_1.csv,4,1201.055398
G1_grand_845_1.csv,1,1243.504963
G1_grand_150_0.csv,3,1233.733627
G1_grand_029_0.csv,0,1051.874781
G1_grand_150_0.csv,1,1216.091335
G1_grand_845_1.csv,0,1315.322084
G1_grand_029_0.csv,4,1092.173713
G1_grand_539_1.csv,4,1169.118014
G1_grand_200_3.csv,1,1126.507113
G1_grand_262_1.csv,4,1279.633452
G1_grand_346_0.csv,0,999.759310
G1_grand_262_1.csv,0,1035.907564
G1_grand_408_1.csv,4,1236.946784
G1_grand_610_0.csv,3,1074.528954
G1_grand_200_3.csv,3,1310.636382
