STRUCTURE,ITERATION,COMPLETION_TIME
G1_grand_139_0.csv,1,653.027317
G1_grand_179_1.csv,2,652.922276
G1_grand_179_1.csv,0,652.937718
G1_grand_139_0.csv,0,653.085385
G1_grand_598_0.csv,4,653.194371
G1_grand_598_0.csv,1,653.035214
G1_grand_598_0.csv,2,653.197848
G1_grand_598_0.csv,3,652.925127
G1_grand_139_0.csv,2,653.145444
G1_grand_735_6.csv,4,652.931519
G1_grand_179_1.csv,1,652.938005
G1_grand_735_6.csv,3,652.949600
G1_grand_139_0.csv,3,652.978317
G1_grand_139_0.csv,4,653.384220
G1_grand_735_6.csv,2,652.943906
G1_grand_598_0.csv,0,652.995194
G1_grand_927_0.csv,4,652.940175
G1_grand_927_0.csv,3,652.935415
G1_grand_179_0.csv,3,652.942537
G1_grand_179_0.csv,2,652.921715
G1_grand_179_0.csv,4,652.925131
G1_grand_735_1.csv,3,652.922783
G1_grand_179_1.csv,3,653.083777
G1_grand_927_0.csv,1,652.938663
G1_grand_927_0.csv,2,652.922741
G1_grand_179_1.csv,4,652.922026
G1_grand_735_1.csv,0,652.931846
G1_grand_179_0.csv,0,652.937536
G1_grand_735_1.csv,2,653.041454
G1_grand_000_0.csv,2,652.922175
G1_grand_059_0.csv,2,653.369996
G1_grand_000_0.csv,0,652.935266
G1_grand_000_0.csv,4,652.928190
G1_grand_000_0.csv,3,652.977670
G1_grand_735_1.csv,1,652.959077
G1_grand_735_6.csv,1,653.004241
G1_grand_540_0.csv,3,653.398020
G1_grand_025_0.csv,3,652.926848
G1_grand_000_0.csv,1,653.009985
G1_grand_025_0.csv,2,652.929757
G1_grand_996_0.csv,2,653.354802
G1_grand_025_0.csv,1,652.921075
G1_grand_179_0.csv,1,652.932443
G1_grand_008_1.csv,2,652.977864
G1_grand_927_0.csv,0,652.977339
G1_grand_735_6.csv,0,652.986253
G1_grand_059_0.csv,0,653.237461
G1_grand_735_1.csv,4,652.929354
G1_grand_075_1.csv,3,653.208745
G1_grand_059_0.csv,4,653.851086
G1_grand_730_1.csv,1,653.189084
G1_grand_008_1.csv,4,652.981565
G1_grand_075_1.csv,4,652.942130
G1_grand_996_0.csv,0,652.922102
G1_grand_771_1.csv,1,653.429088
G1_grand_996_0.csv,3,653.503990
G1_grand_730_1.csv,0,653.124396
G1_grand_025_0.csv,0,653.007414
G1_grand_075_1.csv,0,653.270628
G1_grand_008_1.csv,3,652.988865
G1_grand_008_1.csv,1,652.946871
G1_grand_996_0.csv,4,653.427879
G1_grand_025_0.csv,4,652.996148
G1_grand_730_1.csv,4,653.197444
G1_grand_730_1.csv,3,653.269706
G1_grand_075_1.csv,2,652.925165
G1_grand_059_0.csv,1,653.413336
G1_grand_059_0.csv,3,653.457791
G1_grand_540_0.csv,4,652.921706
G1_grand_008_1.csv,0,653.054625
G1_grand_562_0.csv,2,652.934937
G1_grand_996_0.csv,1,653.418105
G1_grand_540_0.csv,1,653.647775
G1_grand_771_1.csv,0,653.796862
G1_grand_219_1.csv,3,652.928989
G1_grand_771_1.csv,4,653.486684
G1_grand_771_1.csv,2,653.363265
G1_grand_562_0.csv,1,652.929519
G1_grand_105_3.csv,2,652.940267
G1_grand_771_1.csv,3,653.693219
G1_grand_730_1.csv,2,653.331743
G1_grand_105_3.csv,3,653.025045
G1_grand_075_1.csv,1,652.921918
G1_grand_308_1.csv,4,652.938534
G1_grand_105_3.csv,4,652.958005
G1_grand_062_0.csv,0,652.959317
G1_grand_540_0.csv,2,653.307889
G1_grand_308_1.csv,0,653.634248
G1_grand_062_0.csv,2,652.940559
G1_grand_219_1.csv,0,653.239356
G1_grand_308_0.csv,3,652.921370
G1_grand_562_0.csv,4,652.942771
G1_grand_540_0.csv,0,653.071180
G1_grand_562_0.csv,0,652.938882
G1_grand_219_1.csv,2,653.306502
G1_grand_105_3.csv,1,652.996471
G1_grand_308_0.csv,4,653.158048
G1_grand_715_1.csv,1,653.456788
G1_grand_975_0.csv,2,653.908174
G1_grand_308_0.csv,2,652.937195
G1_grand_308_1.csv,3,653.601867
G1_grand_105_3.csv,0,653.052851
G1_grand_562_0.csv,3,652.924498
G1_grand_715_1.csv,0,653.748343
G1_grand_219_1.csv,1,653.222137
G1_grand_219_1.csv,4,653.385172
G1_grand_308_0.csv,1,653.359251
G1_grand_062_0.csv,4,652.921383
G1_grand_124_2.csv,4,652.921443
G1_grand_308_0.csv,0,653.347748
G1_grand_308_1.csv,1,653.180549
G1_grand_308_1.csv,2,654.966291
G1_grand_062_0.csv,1,652.930712
G1_grand_124_4.csv,2,653.177898
G1_grand_106_1.csv,1,652.922751
G1_grand_106_1.csv,0,652.952501
G1_grand_062_0.csv,3,652.921522
G1_grand_124_2.csv,3,652.984409
G1_grand_975_0.csv,0,654.130862
G1_grand_124_4.csv,4,653.083573
G1_grand_975_0.csv,1,653.581479
G1_grand_975_0.csv,3,654.097055
G1_grand_124_2.csv,2,652.949715
G1_grand_124_2.csv,1,652.923140
G1_grand_124_4.csv,3,653.720398
G1_grand_124_4.csv,0,652.920535
G1_grand_975_0.csv,4,653.913428
G1_grand_106_1.csv,2,652.936606
G1_grand_124_2.csv,0,653.015846
G1_grand_715_1.csv,3,653.458077
G1_grand_106_1.csv,3,652.939100
G1_grand_610_0.csv,3,652.920427
G1_grand_124_4.csv,1,652.929327
G1_grand_610_0.csv,0,652.924780
G1_grand_610_0.csv,2,652.922237
G1_grand_610_0.csv,4,652.938375
G1_grand_610_0.csv,1,652.959099
G1_grand_106_1.csv,4,652.960077
G1_grand_715_1.csv,4,652.968188
G1_grand_029_0.csv,0,652.925904
G1_grand_408_1.csv,2,653.015003
G1_grand_408_1.csv,4,652.958008
G1_grand_051_0.csv,3,652.928274
G1_grand_408_1.csv,0,652.942411
G1_grand_408_1.csv,3,652.922643
G1_grand_845_1.csv,0,653.371249
G1_grand_715_1.csv,2,653.426517
G1_grand_346_0.csv,0,652.939906
G1_grand_051_0.csv,2,653.182299
G1_grand_051_0.csv,0,653.084097
G1_grand_029_0.csv,2,652.930030
G1_grand_346_0.csv,4,652.967572
G1_grand_346_0.csv,1,652.920010
G1_grand_346_0.csv,2,653.064162
G1_grand_346_0.csv,3,653.040856
G1_grand_051_0.csv,1,652.930724
G1_grand_262_1.csv,2,652.988953
