STRUCTURE,ITERATION,COMPLETION_TIME
G1_grand_735_6.csv,3,1043.672313
G1_grand_139_0.csv,2,1075.887759
G1_grand_139_0.csv,3,1195.061835
G1_grand_139_0.csv,0,1181.917736
G1_grand_735_6.csv,2,1070.850886
G1_grand_308_0.csv,4,977.487999
G1_grand_139_0.csv,1,1053.339721
G1_grand_927_0.csv,4,1054.777845
G1_grand_308_0.csv,1,1071.650208
G1_grand_139_0.csv,4,1011.312473
G1_grand_075_1.csv,1,1058.558857
G1_grand_996_0.csv,3,1095.258938
G1_grand_730_1.csv,0,1209.014979
G1_grand_735_6.csv,4,1086.913767
G1_grand_219_1.csv,1,1196.919467
G1_grand_735_6.csv,0,1181.541779
G1_grand_598_0.csv,3,1260.361036
G1_grand_000_0.csv,4,1098.334842
G1_grand_075_1.csv,3,1097.961223
G1_grand_735_1.csv,1,1145.983093
G1_grand_062_0.csv,3,1068.479306
G1_grand_062_0.csv,4,1207.193759
G1_grand_735_1.csv,4,975.993607
G1_grand_730_1.csv,2,1066.645629
G1_grand_562_0.csv,3,1115.430108
G1_grand_308_0.csv,3,1197.119719
G1_grand_730_1.csv,3,1154.753942
G1_grand_000_0.csv,0,1062.881250
G1_grand_075_1.csv,0,1137.297257
G1_grand_075_1.csv,2,1137.718106
G1_grand_735_6.csv,1,1086.270195
G1_grand_927_0.csv,1,1066.026571
G1_grand_975_0.csv,0,1125.249742
G1_grand_771_1.csv,4,1117.505907
G1_grand_540_0.csv,1,1122.319495
G1_grand_179_0.csv,4,1116.211952
G1_grand_771_1.csv,0,1078.036308
G1_grand_562_0.csv,4,1238.638727
G1_grand_308_0.csv,2,1197.822458
G1_grand_540_0.csv,4,1278.176768
G1_grand_308_1.csv,2,1121.019270
G1_grand_715_1.csv,1,1217.946709
G1_grand_062_0.csv,1,1266.989059
G1_grand_179_1.csv,2,1223.943952
G1_grand_124_4.csv,3,1003.243894
G1_grand_996_0.csv,0,1126.060763
G1_grand_075_1.csv,4,1144.658954
G1_grand_562_0.csv,1,1035.831287
G1_grand_000_0.csv,3,1121.282367
G1_grand_105_3.csv,3,1022.969744
G1_grand_008_1.csv,0,1063.845910
G1_grand_008_1.csv,2,968.809834
G1_grand_179_1.csv,1,1025.050071
G1_grand_598_0.csv,4,1153.080508
G1_grand_540_0.csv,2,1154.225220
G1_grand_562_0.csv,2,1217.466439
G1_grand_105_3.csv,4,1230.748411
G1_grand_771_1.csv,3,1100.166228
G1_grand_179_1.csv,4,1257.046081
G1_grand_025_0.csv,3,1129.193166
G1_grand_927_0.csv,2,991.801462
G1_grand_735_1.csv,2,1017.879593
G1_grand_219_1.csv,4,1148.170311
G1_grand_562_0.csv,0,1036.020689
G1_grand_179_1.csv,0,1159.525727
G1_grand_308_0.csv,0,1244.480798
G1_grand_598_0.csv,1,1100.296333
G1_grand_308_1.csv,4,1219.534480
G1_grand_771_1.csv,2,1146.123183
G1_grand_008_1.csv,4,1155.044844
G1_grand_124_2.csv,4,1132.234335
G1_grand_927_0.csv,0,1059.108422
G1_grand_062_0.csv,2,1095.268574
G1_grand_025_0.csv,2,1228.278777
G1_grand_771_1.csv,1,1097.214641
G1_grand_059_0.csv,4,1107.918427
G1_grand_124_4.csv,1,1216.444787
G1_grand_735_1.csv,0,1295.110624
G1_grand_179_1.csv,3,1290.288752
G1_grand_996_0.csv,4,1051.256164
G1_grand_105_3.csv,1,1146.532659
G1_grand_025_0.csv,1,923.683778
G1_grand_179_0.csv,2,1225.467962
G1_grand_540_0.csv,3,1052.896281
G1_grand_219_1.csv,3,1171.025490
G1_grand_975_0.csv,3,1230.945527
G1_grand_730_1.csv,1,1139.411420
G1_grand_062_0.csv,0,1158.755511
G1_grand_008_1.csv,1,1075.895520
G1_grand_308_1.csv,1,1162.324200
G1_grand_715_1.csv,0,1268.079828
G1_grand_000_0.csv,1,1099.598742
G1_grand_598_0.csv,2,1142.510013
G1_grand_735_1.csv,3,1155.727067
G1_grand_996_0.csv,1,1036.409863
G1_grand_598_0.csv,0,1209.732590
G1_grand_008_1.csv,3,965.308545
G1_grand_105_3.csv,2,1011.299332
G1_grand_059_0.csv,0,972.463025
G1_grand_105_3.csv,0,951.929350
G1_grand_927_0.csv,3,1060.248959
G1_grand_124_2.csv,2,1150.743480
G1_grand_059_0.csv,1,1269.534435
G1_grand_124_4.csv,2,1177.256690
G1_grand_124_4.csv,4,1081.671184
G1_grand_179_0.csv,3,1225.858140
G1_grand_975_0.csv,2,1089.922607
G1_grand_308_1.csv,3,1087.644989
G1_grand_730_1.csv,4,1018.087917
G1_grand_996_0.csv,2,1021.487808
G1_grand_124_2.csv,1,1131.548090
G1_grand_025_0.csv,4,1171.014128
G1_grand_975_0.csv,1,1094.938280
G1_grand_124_4.csv,0,1182.176351
G1_grand_124_2.csv,0,1155.282770
G1_grand_025_0.csv,0,1003.161789
G1_grand_219_1.csv,0,1121.744464
G1_grand_179_0.csv,1,1188.393546
G1_grand_124_2.csv,3,1142.667736
G1_grand_059_0.csv,2,1200.210071
G1_grand_179_0.csv,0,1122.253526
G1_grand_000_0.csv,2,1022.279546
G1_grand_540_0.csv,0,1149.216284
G1_grand_975_0.csv,4,989.720145
G1_grand_308_1.csv,0,1059.507196
G1_grand_219_1.csv,2,971.657466
G1_grand_059_0.csv,3,1169.026923
G1_grand_715_1.csv,2,1067.392528
G1_grand_715_1.csv,3,1174.239836
G1_grand_845_1.csv,0,1147.697147
G1_grand_845_1.csv,2,985.238858
G1_grand_610_0.csv,3,1068.803771
G1_grand_845_1.csv,1,1181.623878
G1_grand_262_1.csv,2,1163.491328
G1_grand_610_0.csv,1,1065.815606
G1_grand_715_1.csv,4,1201.859203
G1_grand_610_0.csv,0,1125.486140
G1_grand_579_1.csv,0,1097.441072
G1_grand_106_1.csv,0,1058.974748
G1_grand_408_1.csv,2,1164.710844
G1_grand_051_0.csv,0,1092.588525
G1_grand_106_1.csv,1,1003.975010
G1_grand_236_1.csv,1,1001.495977
G1_grand_051_0.csv,4,1188.804999
G1_grand_845_1.csv,4,1161.718459
G1_grand_845_1.csv,3,1083.107358
G1_grand_408_1.csv,3,1159.847933
G1_grand_262_1.csv,1,1294.304416
G1_grand_200_3.csv,0,1233.148523
G1_grand_539_1.csv,1,1022.617004
G1_grand_106_1.csv,4,1089.213334
G1_grand_150_1.csv,4,1280.521613
G1_grand_408_1.csv,0,1190.640635
G1_grand_539_1.csv,0,1054.372492
G1_grand_262_1.csv,3,1160.090408
G1_grand_610_0.csv,2,1063.747420
G1_grand_051_0.csv,3,1108.102482
G1_grand_106_1.csv,2,1215.765224
G1_grand_539_1.csv,3,958.025134
G1_grand_440_1.csv,2,1058.192824
G1_grand_150_1.csv,3,1119.630730
G1_grand_262_1.csv,4,1214.622514
G1_grand_051_0.csv,2,1142.278866
G1_grand_941_0.csv,2,1239.440825
G1_grand_408_1.csv,4,1223.326974
G1_grand_360_0.csv,1,1020.462564
G1_grand_408_1.csv,1,1235.474205
G1_grand_051_0.csv,1,1032.949163
G1_grand_029_0.csv,4,1102.002204
G1_grand_346_0.csv,4,1067.622015
G1_grand_078_0.csv,4,1106.983857
G1_grand_458_0.csv,1,1178.943871
G1_grand_150_0.csv,3,998.267876
G1_grand_458_0.csv,0,1122.094126
G1_grand_200_3.csv,4,1045.035671
G1_grand_078_0.csv,3,1219.510606
G1_grand_150_0.csv,1,1185.698789
G1_grand_360_0.csv,2,1160.557415
G1_grand_458_0.csv,2,1103.274172
G1_grand_579_1.csv,1,1085.253655
G1_grand_150_0.csv,0,1060.514614
G1_grand_579_1.csv,2,1138.904387
G1_grand_941_0.csv,0,1028.138803
G1_grand_236_1.csv,4,1102.831724
G1_grand_360_0.csv,3,1206.953707
G1_grand_539_1.csv,2,1053.164762
G1_grand_029_0.csv,0,1011.305076
G1_grand_360_0.csv,0,1121.345452
G1_grand_106_1.csv,3,1181.000053
G1_grand_539_1.csv,4,1060.261457
G1_grand_262_1.csv,0,984.479410
G1_grand_150_1.csv,1,1106.851436
G1_grand_610_0.csv,4,1137.676941
G1_grand_306_1.csv,0,1176.092340
G1_grand_440_1.csv,0,971.808025
G1_grand_029_0.csv,1,1164.774883
G1_grand_440_1.csv,4,1004.878993
G1_grand_346_0.csv,1,1104.116851
G1_grand_208_0.csv,3,1163.380502
G1_grand_440_1.csv,3,1036.040418
G1_grand_579_1.csv,3,1082.546766
G1_grand_200_3.csv,1,1204.625900
G1_grand_078_0.csv,2,1167.410729
G1_grand_525_1.csv,2,1067.714046
G1_grand_941_0.csv,4,1228.226886
G1_grand_346_0.csv,0,1200.919745
G1_grand_440_1.csv,1,1158.326667
G1_grand_078_0.csv,1,1095.716407
G1_grand_346_0.csv,2,1011.295070
G1_grand_458_0.csv,3,1079.887031
G1_grand_306_1.csv,2,1045.824474
G1_grand_150_1.csv,0,1009.125671
G1_grand_124_0.csv,2,1204.481062
G1_grand_290_0.csv,4,1061.116277
G1_grand_346_0.csv,3,1119.344033
G1_grand_150_0.csv,4,1207.133260
G1_grand_200_3.csv,3,1150.949784
G1_grand_124_0.csv,3,1098.557877
G1_grand_078_0.csv,0,1161.735813
G1_grand_525_1.csv,0,1211.220886
G1_grand_029_0.csv,2,1090.217393
G1_grand_236_1.csv,3,1117.047243
G1_grand_150_1.csv,2,1281.330531
G1_grand_525_1.csv,4,1218.147886
G1_grand_306_1.csv,1,1083.848052
G1_grand_208_0.csv,0,1092.621543
G1_grand_208_0.csv,2,970.019762
G1_grand_200_3.csv,2,1105.322589
G1_grand_290_0.csv,1,1096.587836
G1_grand_458_0.csv,4,1205.880412
G1_grand_290_0.csv,3,1110.192049
G1_grand_941_0.csv,1,1138.195100
G1_grand_150_0.csv,2,1143.839269
G1_grand_208_0.csv,1,1064.038796
G1_grand_236_1.csv,0,1069.930399
G1_grand_124_0.csv,1,1283.538236
G1_grand_029_0.csv,3,1012.264762
G1_grand_941_0.csv,3,1173.651370
G1_grand_306_1.csv,4,982.314217
G1_grand_208_0.csv,4,992.584160
G1_grand_124_0.csv,0,1181.439100
G1_grand_236_1.csv,2,1166.906396
G1_grand_525_1.csv,3,984.477131
G1_grand_540_1.csv,2,1041.159931
G1_grand_540_1.csv,0,1116.105151
G1_grand_579_1.csv,4,1183.397340
G1_grand_540_1.csv,3,1106.053953
G1_grand_306_1.csv,3,1000.176951
G1_grand_290_0.csv,2,998.789129
G1_grand_540_1.csv,4,1206.191648
G1_grand_360_0.csv,4,1180.607996
G1_grand_290_0.csv,0,1183.638835
G1_grand_525_1.csv,1,1076.143156
G1_grand_320_1.csv,1,1058.243008
G1_grand_320_1.csv,0,976.136167
G1_grand_320_1.csv,3,1110.677440
G1_grand_124_0.csv,4,1104.866058
G1_grand_320_1.csv,2,1071.833367
G1_grand_320_1.csv,4,986.239888
G1_grand_485_2.csv,2,1086.978069
G1_grand_485_2.csv,4,1095.324141
G1_grand_579_0.csv,2,1012.969362
G1_grand_485_2.csv,3,1218.892016
G1_grand_539_0.csv,1,1190.435021
G1_grand_485_2.csv,1,1163.463441
G1_grand_540_1.csv,1,1155.670573
G1_grand_539_0.csv,0,1050.127714
G1_grand_539_0.csv,2,1140.046087
G1_grand_264_1.csv,4,1039.871161
G1_grand_485_2.csv,0,1207.456466
G1_grand_539_0.csv,3,1167.028864
G1_grand_579_0.csv,1,1145.473446
G1_grand_539_0.csv,4,1245.395874
G1_grand_305_0.csv,2,1160.693790
G1_grand_264_1.csv,0,1050.030264
G1_grand_006_0.csv,3,1269.819317
G1_grand_006_0.csv,4,940.040239
G1_grand_264_1.csv,2,1064.106120
G1_grand_006_0.csv,2,1178.103074
G1_grand_707_0.csv,0,1243.244437
G1_grand_902_0.csv,2,1143.547322
G1_grand_139_1.csv,0,1178.425393
G1_grand_902_0.csv,0,1062.268386
G1_grand_579_0.csv,3,1140.785541
G1_grand_305_0.csv,3,1155.538529
G1_grand_507_1.csv,2,1085.930596
G1_grand_139_1.csv,4,1164.300148
G1_grand_106_0.csv,4,1075.699774
G1_grand_029_1.csv,0,1204.896892
G1_grand_707_0.csv,3,1239.767877
G1_grand_707_0.csv,1,1053.994106
G1_grand_902_0.csv,3,1131.347687
G1_grand_579_0.csv,4,1100.306699
G1_grand_006_0.csv,1,1002.821995
G1_grand_106_0.csv,3,1169.609807
G1_grand_305_0.csv,0,978.790468
G1_grand_094_0.csv,2,1016.727199
G1_grand_707_0.csv,2,1066.896873
G1_grand_305_0.csv,1,964.762741
G1_grand_094_0.csv,0,1005.453282
G1_grand_094_0.csv,4,969.228631
G1_grand_071_1.csv,1,975.001430
G1_grand_579_0.csv,0,1114.725563
G1_grand_264_1.csv,1,1196.675135
G1_grand_902_0.csv,4,1263.360702
G1_grand_139_1.csv,2,995.017188
G1_grand_139_1.csv,1,1076.096941
G1_grand_106_0.csv,0,1192.557645
G1_grand_902_0.csv,1,1139.263907
G1_grand_106_0.csv,2,1124.904991
G1_grand_305_1.csv,4,951.536125
G1_grand_264_1.csv,3,1006.655562
G1_grand_305_0.csv,4,1082.607680
G1_grand_507_1.csv,0,1048.647896
G1_grand_029_1.csv,2,1197.656210
G1_grand_365_0.csv,4,992.967489
G1_grand_305_1.csv,2,1125.581861
G1_grand_507_1.csv,4,926.094681
G1_grand_029_1.csv,4,1263.672175
G1_grand_029_1.csv,3,1105.786568
G1_grand_124_1.csv,4,1178.605487
G1_grand_124_1.csv,1,1115.720666
G1_grand_507_1.csv,3,1156.645986
G1_grand_071_0.csv,0,1253.683724
G1_grand_803_1.csv,0,1121.528866
G1_grand_305_1.csv,0,1087.897135
G1_grand_139_1.csv,3,1102.087426
G1_grand_803_1.csv,3,1178.288306
G1_grand_803_1.csv,4,1153.341799
G1_grand_094_1.csv,1,947.255395
G1_grand_507_1.csv,1,1190.024885
G1_grand_124_1.csv,0,1253.224967
G1_grand_155_0.csv,1,1081.597800
G1_grand_006_0.csv,0,1020.340496
G1_grand_094_0.csv,1,1049.061241
G1_grand_071_1.csv,4,1167.388836
G1_grand_365_0.csv,0,1265.119023
G1_grand_071_1.csv,3,1265.361119
G1_grand_365_0.csv,2,1083.040306
G1_grand_803_1.csv,1,1094.623649
G1_grand_124_1.csv,2,1168.496688
G1_grand_124_1.csv,3,1187.236899
G1_grand_707_0.csv,4,1191.763008
G1_grand_071_0.csv,2,1250.033823
G1_grand_094_0.csv,3,1004.755714
G1_grand_262_0.csv,2,1057.651984
G1_grand_262_0.csv,0,1193.834521
G1_grand_071_0.csv,3,1155.939091
G1_grand_329_1.csv,1,1095.707862
G1_grand_466_0.csv,0,1058.914244
G1_grand_106_0.csv,1,1116.719782
G1_grand_803_1.csv,2,1158.843849
G1_grand_071_1.csv,2,1200.542771
G1_grand_466_0.csv,4,1123.398635
G1_grand_305_1.csv,3,1004.163594
G1_grand_329_1.csv,3,1088.524963
G1_grand_029_1.csv,1,1036.892131
G1_grand_094_1.csv,3,1204.515650
G1_grand_262_0.csv,1,1044.393132
G1_grand_305_1.csv,1,1108.606639
G1_grand_466_0.csv,1,1125.541999
G1_grand_071_0.csv,1,1264.253394
G1_grand_329_1.csv,0,1004.951189
G1_grand_262_0.csv,4,1078.735087
G1_grand_466_0.csv,3,1120.771597
G1_grand_094_1.csv,2,1099.234650
G1_grand_329_1.csv,2,1078.547794
G1_grand_365_0.csv,3,1054.649726
G1_grand_155_0.csv,2,1137.672773
G1_grand_071_1.csv,0,1164.341426
G1_grand_365_0.csv,1,1149.438465
G1_grand_466_0.csv,2,1169.729503
G1_grand_124_5.csv,2,1182.199154
G1_grand_155_0.csv,4,1172.988749
G1_grand_124_5.csv,1,1223.479784
G1_grand_329_1.csv,4,1194.355677
