STRUCTURE,ITERATION,COMPLETION_TIME
G1_grand_562_0.csv,2,1989.157128
G1_grand_562_0.csv,0,2087.584133
G1_grand_124_2.csv,4,1990.452143
G1_grand_562_0.csv,1,2041.836388
G1_grand_179_1.csv,3,2028.116883
G1_grand_124_2.csv,2,1961.172153
G1_grand_735_6.csv,3,1958.722670
G1_grand_598_0.csv,3,2016.747916
G1_grand_975_0.csv,4,1874.821802
G1_grand_308_0.csv,3,1974.745281
G1_grand_124_2.csv,3,2046.194837
G1_grand_124_2.csv,0,2316.511687
G1_grand_139_0.csv,4,1994.847206
G1_grand_062_0.csv,4,1862.543412
G1_grand_075_1.csv,2,1939.091662
G1_grand_308_0.csv,0,1929.160428
G1_grand_179_1.csv,1,1877.021209
G1_grand_735_1.csv,1,2002.255785
G1_grand_124_2.csv,1,2158.960720
G1_grand_105_3.csv,2,2067.327526
G1_grand_062_0.csv,1,1967.893252
G1_grand_008_1.csv,3,2000.563800
G1_grand_008_1.csv,0,1958.041378
G1_grand_771_1.csv,2,1877.040701
G1_grand_975_0.csv,3,1973.715694
G1_grand_219_1.csv,0,1895.850902
G1_grand_562_0.csv,3,2138.755214
G1_grand_139_0.csv,3,1912.492812
G1_grand_219_1.csv,1,1959.520251
G1_grand_139_0.csv,2,2144.446621
G1_grand_308_0.csv,1,1886.293175
G1_grand_219_1.csv,4,1965.178881
G1_grand_771_1.csv,1,1905.859805
G1_grand_735_1.csv,3,2089.065285
G1_grand_062_0.csv,3,2037.661338
G1_grand_025_0.csv,4,1945.244249
G1_grand_062_0.csv,0,1886.992209
G1_grand_124_4.csv,2,1973.086867
G1_grand_075_1.csv,0,1985.896114
G1_grand_598_0.csv,0,1889.916694
G1_grand_975_0.csv,0,2003.834878
G1_grand_025_0.csv,0,2259.322106
G1_grand_075_1.csv,3,2013.394417
G1_grand_025_0.csv,1,2157.310433
G1_grand_735_6.csv,4,1974.702819
G1_grand_179_1.csv,0,1921.289136
G1_grand_308_1.csv,2,1907.490722
G1_grand_308_0.csv,2,2100.965972
G1_grand_735_1.csv,2,1993.976870
G1_grand_308_1.csv,0,2005.500112
G1_grand_105_3.csv,3,2000.517607
G1_grand_179_0.csv,0,1984.228652
G1_grand_735_6.csv,0,1979.935049
G1_grand_219_1.csv,3,1999.116013
G1_grand_975_0.csv,2,1912.719200
G1_grand_075_1.csv,4,2094.516742
G1_grand_219_1.csv,2,2167.841330
G1_grand_598_0.csv,1,1997.064104
G1_grand_179_0.csv,3,1988.427317
G1_grand_735_6.csv,1,2112.505627
G1_grand_179_0.csv,2,1990.746570
G1_grand_025_0.csv,3,1998.405328
G1_grand_735_1.csv,0,1962.470183
G1_grand_735_1.csv,4,1998.817358
G1_grand_008_1.csv,4,1972.378489
G1_grand_139_0.csv,0,2073.022946
G1_grand_308_0.csv,4,2090.195240
G1_grand_771_1.csv,4,2176.504989
G1_grand_124_4.csv,4,2007.682627
G1_grand_008_1.csv,2,2212.510728
G1_grand_598_0.csv,2,2101.633535
G1_grand_062_0.csv,2,1970.175172
G1_grand_771_1.csv,3,1988.787490
G1_grand_179_0.csv,1,2054.871639
G1_grand_139_0.csv,1,2045.863482
G1_grand_124_4.csv,3,2028.214574
G1_grand_025_0.csv,2,2025.338278
G1_grand_996_0.csv,4,2053.412202
G1_grand_124_4.csv,1,2056.857927
G1_grand_308_1.csv,3,2137.855124
G1_grand_975_0.csv,1,2022.426146
G1_grand_598_0.csv,4,2305.897599
G1_grand_308_1.csv,1,2037.332425
G1_grand_105_3.csv,0,2097.863179
G1_grand_308_1.csv,4,2056.405402
G1_grand_996_0.csv,1,2009.095986
G1_grand_996_0.csv,0,2205.027992
G1_grand_771_1.csv,0,2202.904908
G1_grand_008_1.csv,1,2173.064027
G1_grand_179_0.csv,4,2005.958020
G1_grand_996_0.csv,3,2035.404498
G1_grand_996_0.csv,2,2204.144454
G1_grand_105_3.csv,4,2034.784788
G1_grand_179_1.csv,2,2130.896260
G1_grand_105_3.csv,1,2134.707856
G1_grand_735_6.csv,2,2248.813076
G1_grand_075_1.csv,1,2258.281038
G1_grand_124_4.csv,0,2329.335619
G1_grand_179_1.csv,4,2394.008693
G1_grand_715_1.csv,0,1914.045154
G1_grand_562_0.csv,4,1955.103539
G1_grand_730_1.csv,2,1885.880686
G1_grand_927_0.csv,1,2152.577759
G1_grand_000_0.csv,0,1918.577028
G1_grand_540_0.csv,4,2069.754951
G1_grand_540_0.csv,1,1990.531090
G1_grand_927_0.csv,0,2206.786268
G1_grand_927_0.csv,2,2139.318204
G1_grand_540_0.csv,0,1933.889964
G1_grand_927_0.csv,4,2162.805840
G1_grand_715_1.csv,3,1921.978515
G1_grand_000_0.csv,2,1863.935282
G1_grand_000_0.csv,4,1901.132616
G1_grand_845_1.csv,4,1932.194138
G1_grand_715_1.csv,2,2049.968533
G1_grand_845_1.csv,0,1911.829356
G1_grand_029_0.csv,0,2049.339842
G1_grand_730_1.csv,0,2077.504316
G1_grand_610_0.csv,2,1982.253510
G1_grand_106_1.csv,1,1856.554406
G1_grand_845_1.csv,3,2032.187796
G1_grand_730_1.csv,4,2020.959159
G1_grand_000_0.csv,1,2024.250705
G1_grand_106_1.csv,4,1842.513334
G1_grand_059_0.csv,3,1933.833142
G1_grand_051_0.csv,2,1955.541702
G1_grand_059_0.csv,1,2041.816768
G1_grand_408_1.csv,1,1862.426981
G1_grand_000_0.csv,3,2095.089048
G1_grand_539_1.csv,2,1900.776406
G1_grand_150_0.csv,2,1947.137720
G1_grand_106_1.csv,0,2012.664383
G1_grand_540_0.csv,2,2182.640879
G1_grand_059_0.csv,4,2021.983185
G1_grand_078_0.csv,2,2008.587922
G1_grand_051_0.csv,1,2112.908937
G1_grand_539_1.csv,0,1983.604834
G1_grand_579_1.csv,1,1902.806534
G1_grand_106_1.csv,2,1840.913411
G1_grand_579_1.csv,2,2075.372488
G1_grand_845_1.csv,2,2140.958667
G1_grand_059_0.csv,0,2019.984513
G1_grand_715_1.csv,1,2107.962534
G1_grand_051_0.csv,3,1966.245252
G1_grand_106_1.csv,3,2048.160138
G1_grand_408_1.csv,3,1955.301343
G1_grand_540_0.csv,3,2154.578473
G1_grand_730_1.csv,3,2065.689981
G1_grand_051_0.csv,4,1937.766390
G1_grand_029_0.csv,2,1928.925278
G1_grand_346_0.csv,1,2020.656879
G1_grand_927_0.csv,3,2107.097323
G1_grand_610_0.csv,0,2147.646986
G1_grand_579_1.csv,0,2021.780741
G1_grand_262_1.csv,3,2030.057700
G1_grand_059_0.csv,2,2017.303657
G1_grand_845_1.csv,1,1956.018241
G1_grand_408_1.csv,2,1864.582702
G1_grand_346_0.csv,4,1982.640401
G1_grand_730_1.csv,1,2064.943797
G1_grand_346_0.csv,2,1957.819216
G1_grand_150_0.csv,1,2055.072289
G1_grand_078_0.csv,3,1873.496269
G1_grand_346_0.csv,0,2007.206316
G1_grand_610_0.csv,3,2153.914982
G1_grand_150_0.csv,3,2007.189068
G1_grand_262_1.csv,4,1993.028315
G1_grand_078_0.csv,4,1921.204663
G1_grand_346_0.csv,3,1886.686100
G1_grand_715_1.csv,4,2090.466206
G1_grand_408_1.csv,0,1994.510610
G1_grand_440_1.csv,0,1975.978677
G1_grand_579_1.csv,3,2297.244625
G1_grand_078_0.csv,0,2100.313333
G1_grand_029_0.csv,4,1989.022193
G1_grand_610_0.csv,1,2068.002002
G1_grand_539_1.csv,3,2058.394722
G1_grand_408_1.csv,4,2086.714845
G1_grand_029_0.csv,1,2091.927939
G1_grand_029_0.csv,3,2090.398322
G1_grand_262_1.csv,0,2323.377035
G1_grand_150_0.csv,4,2218.005003
G1_grand_610_0.csv,4,2021.849075
G1_grand_051_0.csv,0,2153.090597
G1_grand_440_1.csv,1,1833.453564
G1_grand_078_0.csv,1,2036.979599
G1_grand_262_1.csv,1,2208.195619
G1_grand_579_1.csv,4,2211.762384
G1_grand_440_1.csv,2,1857.723520
G1_grand_150_0.csv,0,2261.229959
G1_grand_539_1.csv,4,2202.388491
G1_grand_539_1.csv,1,2348.027417
G1_grand_262_1.csv,2,2233.042507
G1_grand_440_1.csv,4,1980.314676
G1_grand_440_1.csv,3,1922.788332
G1_grand_200_3.csv,4,1916.625207
G1_grand_200_3.csv,3,2029.344190
G1_grand_200_3.csv,0,2209.891553
G1_grand_941_0.csv,4,2067.772215
G1_grand_200_3.csv,1,2070.843015
G1_grand_941_0.csv,0,2315.887749
G1_grand_941_0.csv,1,2054.920578
G1_grand_236_1.csv,1,1980.706025
G1_grand_236_1.csv,0,2080.921187
G1_grand_941_0.csv,2,1867.713118
G1_grand_200_3.csv,2,2130.808410
G1_grand_236_1.csv,2,1964.336069
G1_grand_236_1.csv,3,1974.189904
G1_grand_941_0.csv,3,2348.546540
G1_grand_208_0.csv,4,1985.758195
G1_grand_306_1.csv,1,1787.216896
G1_grand_208_0.csv,2,1957.796939
G1_grand_360_0.csv,4,2044.699050
G1_grand_290_0.csv,0,1940.669076
G1_grand_150_1.csv,4,2222.377748
G1_grand_208_0.csv,0,2213.873411
G1_grand_150_1.csv,3,2043.644298
G1_grand_540_1.csv,3,1883.740757
G1_grand_150_1.csv,2,2082.936069
G1_grand_290_0.csv,4,1904.892297
G1_grand_124_0.csv,3,1933.013013
G1_grand_150_1.csv,0,2206.665393
G1_grand_150_1.csv,1,2200.070140
G1_grand_540_1.csv,1,1939.510796
G1_grand_124_0.csv,2,1995.688643
G1_grand_360_0.csv,3,2030.123184
G1_grand_320_1.csv,4,1925.951149
G1_grand_306_1.csv,3,2134.584295
G1_grand_124_0.csv,0,1867.963224
G1_grand_124_0.csv,1,1943.362566
G1_grand_208_0.csv,3,1977.328052
G1_grand_360_0.csv,0,2037.113948
G1_grand_306_1.csv,2,1998.480881
G1_grand_525_1.csv,0,2136.126285
G1_grand_320_1.csv,2,1993.520212
G1_grand_458_0.csv,0,1976.188709
G1_grand_208_0.csv,1,2236.275570
G1_grand_458_0.csv,4,1913.347698
G1_grand_290_0.csv,3,2025.782059
G1_grand_540_1.csv,0,1942.630176
G1_grand_539_0.csv,4,1853.290100
G1_grand_320_1.csv,1,2008.480557
G1_grand_290_0.csv,1,1946.294979
G1_grand_579_0.csv,0,1773.403139
G1_grand_236_1.csv,4,2246.659329
G1_grand_525_1.csv,2,2036.157735
G1_grand_485_2.csv,4,1921.642688
G1_grand_124_0.csv,4,1962.044640
G1_grand_485_2.csv,0,1994.091385
G1_grand_360_0.csv,1,2049.899711
G1_grand_305_0.csv,4,1990.277958
G1_grand_458_0.csv,1,1961.465456
G1_grand_539_0.csv,3,1980.604260
G1_grand_264_1.csv,1,1881.392378
G1_grand_539_0.csv,2,1966.659977
