STRUCTURE,ITERATION,COMPLETION_TIME
G1_grand_735_6.csv,2,741.632660
G1_grand_735_6.csv,1,770.684421
G1_grand_735_1.csv,2,764.535282
G1_grand_735_1.csv,4,793.222846
G1_grand_735_1.csv,3,774.708788
G1_grand_735_1.csv,0,752.237472
G1_grand_735_6.csv,4,744.870619
G1_grand_735_1.csv,1,764.791021
G1_grand_735_6.csv,3,723.094067
G1_grand_735_6.csv,0,682.505470
G1_grand_179_0.csv,3,819.549861
G1_grand_598_0.csv,3,815.221594
G1_grand_179_0.csv,0,836.910625
G1_grand_179_1.csv,2,829.367278
G1_grand_179_0.csv,2,832.885538
G1_grand_179_1.csv,0,842.907905
G1_grand_179_0.csv,4,836.885085
G1_grand_598_0.csv,1,831.218169
G1_grand_179_1.csv,4,828.932980
G1_grand_598_0.csv,2,808.764806
G1_grand_179_1.csv,3,858.206996
G1_grand_598_0.csv,0,856.843509
G1_grand_179_0.csv,1,838.945584
G1_grand_927_0.csv,2,820.542489
G1_grand_139_0.csv,1,844.550604
G1_grand_179_1.csv,1,781.323620
G1_grand_139_0.csv,3,837.576482
G1_grand_139_0.csv,4,810.462204
G1_grand_139_0.csv,2,825.794895
G1_grand_000_0.csv,2,665.952480
G1_grand_000_0.csv,4,658.797557
G1_grand_598_0.csv,4,833.478698
G1_grand_139_0.csv,0,855.292954
G1_grand_730_1.csv,1,849.022071
G1_grand_000_0.csv,0,667.095311
G1_grand_927_0.csv,0,792.429719
G1_grand_000_0.csv,3,698.141344
G1_grand_927_0.csv,4,766.912919
G1_grand_927_0.csv,3,745.154919
G1_grand_771_1.csv,4,863.716606
G1_grand_730_1.csv,3,838.264300
G1_grand_000_0.csv,1,666.834572
G1_grand_075_1.csv,1,669.042382
G1_grand_730_1.csv,0,823.112760
G1_grand_025_0.csv,0,788.183582
G1_grand_927_0.csv,1,803.635642
G1_grand_025_0.csv,4,731.488112
G1_grand_730_1.csv,2,868.769822
G1_grand_730_1.csv,4,853.005296
G1_grand_025_0.csv,3,809.767121
G1_grand_771_1.csv,2,864.537382
G1_grand_025_0.csv,1,820.482647
G1_grand_059_0.csv,2,735.977422
G1_grand_059_0.csv,0,773.439140
G1_grand_540_0.csv,0,787.111634
G1_grand_075_1.csv,4,663.781485
G1_grand_059_0.csv,1,747.978693
G1_grand_008_1.csv,1,717.283434
G1_grand_008_1.csv,2,682.748520
G1_grand_025_0.csv,2,753.634115
G1_grand_771_1.csv,0,852.280484
G1_grand_771_1.csv,3,839.901203
G1_grand_562_0.csv,1,786.260267
G1_grand_562_0.csv,0,782.323489
G1_grand_075_1.csv,0,654.794024
G1_grand_059_0.csv,3,754.065648
G1_grand_075_1.csv,2,655.053868
G1_grand_771_1.csv,1,883.575943
G1_grand_540_0.csv,3,800.016040
G1_grand_008_1.csv,4,668.968121
G1_grand_562_0.csv,3,798.883491
G1_grand_059_0.csv,4,737.629684
G1_grand_008_1.csv,0,685.720697
G1_grand_105_3.csv,0,654.696180
G1_grand_075_1.csv,3,697.650475
G1_grand_562_0.csv,4,758.090390
G1_grand_540_0.csv,2,794.840356
G1_grand_562_0.csv,2,784.904605
G1_grand_105_3.csv,1,654.122582
G1_grand_219_1.csv,0,780.358675
G1_grand_219_1.csv,3,816.160560
G1_grand_540_0.csv,4,795.139429
G1_grand_008_1.csv,3,669.027522
G1_grand_105_3.csv,4,653.826544
G1_grand_996_0.csv,1,667.143980
G1_grand_715_1.csv,0,820.366167
G1_grand_062_0.csv,3,663.051132
G1_grand_540_0.csv,1,754.438931
G1_grand_219_1.csv,1,766.693948
G1_grand_219_1.csv,2,773.706093
G1_grand_105_3.csv,3,655.788417
G1_grand_062_0.csv,0,668.614843
G1_grand_062_0.csv,4,684.418466
G1_grand_062_0.csv,1,660.980674
G1_grand_105_3.csv,2,653.912704
G1_grand_219_1.csv,4,809.425375
G1_grand_062_0.csv,2,663.329486
G1_grand_124_4.csv,4,812.496157
G1_grand_124_4.csv,0,815.209447
G1_grand_996_0.csv,2,672.685099
G1_grand_308_0.csv,3,882.176236
G1_grand_308_1.csv,0,858.200828
G1_grand_308_1.csv,4,854.507683
G1_grand_308_1.csv,1,874.817444
G1_grand_996_0.csv,3,662.529684
G1_grand_308_0.csv,2,868.105098
G1_grand_996_0.csv,0,669.418689
G1_grand_124_4.csv,1,835.978571
G1_grand_715_1.csv,1,842.263962
G1_grand_975_0.csv,4,773.979800
G1_grand_308_1.csv,3,874.980591
G1_grand_124_4.csv,3,835.521414
G1_grand_308_0.csv,1,871.765830
G1_grand_124_4.csv,2,819.763823
G1_grand_975_0.csv,2,786.544272
G1_grand_996_0.csv,4,666.788226
G1_grand_975_0.csv,1,774.079403
G1_grand_308_1.csv,2,890.386655
G1_grand_308_0.csv,4,873.622361
G1_grand_308_0.csv,0,878.440150
G1_grand_975_0.csv,0,765.632451
G1_grand_975_0.csv,3,777.969588
G1_grand_106_1.csv,1,844.529056
G1_grand_408_1.csv,1,697.690164
G1_grand_106_1.csv,3,819.973498
G1_grand_408_1.csv,4,706.553785
G1_grand_408_1.csv,0,671.403838
G1_grand_408_1.csv,3,750.061673
G1_grand_106_1.csv,0,740.807081
G1_grand_346_0.csv,2,807.799543
G1_grand_346_0.csv,0,783.694213
G1_grand_346_0.csv,1,786.355658
G1_grand_106_1.csv,4,797.841959
G1_grand_346_0.csv,4,799.645335
G1_grand_106_1.csv,2,829.584168
G1_grand_262_1.csv,2,655.439626
G1_grand_262_1.csv,1,700.641157
G1_grand_346_0.csv,3,805.319493
G1_grand_150_0.csv,2,872.933152
G1_grand_150_0.csv,4,881.194497
G1_grand_124_2.csv,4,820.012332
G1_grand_124_2.csv,0,810.763004
G1_grand_150_0.csv,3,854.791848
G1_grand_408_1.csv,2,733.567363
