STRUCTURE,ITERATION,COMPLETION_TIME
G1_constraint_279.csv,0,653.274760
G1_constraint_218.csv,0,652.946644
G1_constraint_279.csv,3,652.978815
G1_constraint_386.csv,3,654.017798
G1_constraint_218.csv,1,653.005861
G1_constraint_144.csv,1,653.193846
G1_constraint_279.csv,2,653.036480
G1_constraint_114.csv,0,652.970592
G1_constraint_218.csv,3,652.995060
G1_constraint_218.csv,4,653.030798
G1_constraint_114.csv,4,653.080505
G1_constraint_169.csv,4,653.124976
G1_constraint_218.csv,2,653.124080
G1_constraint_031.csv,3,654.175016
G1_constraint_409.csv,0,653.025297
G1_constraint_386.csv,4,654.377523
G1_constraint_279.csv,1,652.937955
G1_constraint_353.csv,1,668.396784
G1_constraint_420.csv,0,653.010479
G1_constraint_031.csv,4,653.018797
G1_constraint_279.csv,4,652.979355
G1_constraint_114.csv,3,652.951634
G1_constraint_144.csv,0,652.934290
G1_constraint_386.csv,0,652.927094
G1_constraint_386.csv,2,682.349966
G1_constraint_353.csv,3,684.238298
G1_constraint_097.csv,0,652.957721
G1_constraint_357.csv,0,652.940207
G1_constraint_420.csv,3,653.777268
G1_constraint_353.csv,0,678.468748
G1_constraint_386.csv,1,652.994681
G1_constraint_031.csv,2,653.006658
G1_constraint_409.csv,2,652.947566
G1_constraint_104.csv,0,653.076468
G1_constraint_239.csv,2,652.958721
G1_constraint_420.csv,1,652.921124
G1_constraint_144.csv,2,652.985548
G1_constraint_104.csv,2,652.984082
G1_constraint_114.csv,2,653.232999
G1_constraint_101.csv,4,653.001060
G1_constraint_097.csv,2,653.055561
G1_constraint_469.csv,4,674.839929
G1_constraint_357.csv,4,652.978470
G1_constraint_239.csv,0,653.012519
G1_constraint_097.csv,4,667.961495
G1_constraint_411.csv,2,680.115747
G1_constraint_409.csv,1,680.943497
G1_constraint_409.csv,4,654.782250
G1_constraint_169.csv,0,653.159127
G1_constraint_490.csv,2,653.026459
G1_constraint_469.csv,1,652.934165
G1_constraint_114.csv,1,652.927115
G1_constraint_357.csv,2,652.989159
G1_constraint_239.csv,1,652.981468
G1_constraint_100.csv,0,653.053399
G1_constraint_357.csv,3,652.931834
G1_constraint_469.csv,2,652.970518
G1_constraint_101.csv,0,652.939311
G1_constraint_144.csv,4,652.933180
G1_constraint_097.csv,3,654.320771
G1_constraint_101.csv,1,653.106121
G1_constraint_414.csv,3,653.085011
G1_constraint_469.csv,0,705.576396
G1_constraint_490.csv,4,653.389635
G1_constraint_144.csv,3,653.041620
G1_constraint_483.csv,0,653.060001
G1_constraint_169.csv,2,653.954222
G1_constraint_094.csv,4,653.084431
G1_constraint_031.csv,0,653.281550
G1_constraint_239.csv,4,652.976446
G1_constraint_490.csv,0,653.082987
G1_constraint_353.csv,2,654.930039
G1_constraint_411.csv,4,652.983866
G1_constraint_483.csv,1,653.296067
G1_constraint_097.csv,1,653.090015
G1_constraint_100.csv,2,652.993945
G1_constraint_414.csv,0,652.981685
G1_constraint_420.csv,2,653.273220
G1_constraint_094.csv,0,652.937350
G1_constraint_413.csv,4,653.038324
G1_constraint_104.csv,3,654.414326
G1_constraint_409.csv,3,653.022865
G1_constraint_288.csv,3,679.751199
G1_constraint_467.csv,0,653.087363
G1_constraint_353.csv,4,653.290268
G1_constraint_420.csv,4,652.988151
G1_constraint_414.csv,1,653.314134
G1_constraint_094.csv,1,652.963645
G1_constraint_288.csv,1,680.368016
G1_constraint_101.csv,2,653.413743
G1_constraint_467.csv,4,653.098162
G1_constraint_094.csv,2,653.003282
G1_constraint_467.csv,3,653.295321
G1_constraint_490.csv,3,652.955102
G1_constraint_467.csv,2,653.140093
G1_constraint_288.csv,4,653.348497
G1_constraint_469.csv,3,653.255106
G1_constraint_413.csv,2,652.941156
G1_constraint_169.csv,3,664.958195
G1_constraint_101.csv,3,653.435652
G1_constraint_411.csv,1,709.810089
G1_constraint_031.csv,1,653.356374
G1_constraint_357.csv,1,653.099461
G1_constraint_201.csv,0,653.182170
G1_constraint_411.csv,0,653.084681
G1_constraint_201.csv,3,653.121851
G1_constraint_169.csv,1,652.967045
G1_constraint_100.csv,3,653.092414
G1_constraint_104.csv,1,652.923948
G1_constraint_413.csv,0,653.644237
G1_constraint_201.csv,4,653.104635
G1_constraint_201.csv,2,654.512664
G1_constraint_414.csv,2,657.508442
G1_constraint_104.csv,4,677.094707
G1_constraint_411.csv,3,701.815884
G1_constraint_094.csv,3,653.000311
G1_constraint_239.csv,3,652.991865
G1_constraint_413.csv,1,652.956792
G1_constraint_100.csv,4,652.949627
G1_constraint_413.csv,3,652.990712
G1_constraint_201.csv,1,673.646868
G1_constraint_490.csv,1,653.349555
G1_constraint_414.csv,4,653.061513
G1_constraint_288.csv,0,675.524143
G1_constraint_467.csv,1,653.081998
G1_constraint_100.csv,1,653.058920
G1_constraint_288.csv,2,709.641750
G1_constraint_441.csv,0,698.747113
G1_constraint_441.csv,1,670.730835
G1_constraint_483.csv,2,653.438410
G1_constraint_483.csv,4,653.013206
G1_constraint_441.csv,4,653.302013
G1_constraint_441.csv,2,676.890450
G1_constraint_212.csv,2,653.432072
G1_constraint_226.csv,4,652.960613
G1_constraint_315.csv,0,653.232892
G1_constraint_483.csv,3,652.943066
G1_constraint_315.csv,4,653.393560
G1_constraint_197.csv,3,653.003345
G1_constraint_315.csv,1,653.068671
G1_constraint_197.csv,0,652.926001
G1_constraint_226.csv,0,652.960487
G1_constraint_135.csv,4,671.014767
G1_constraint_441.csv,3,654.507831
G1_constraint_226.csv,1,652.979387
G1_constraint_429.csv,2,679.652336
G1_constraint_452.csv,2,652.938055
G1_constraint_365.csv,0,653.065171
G1_constraint_135.csv,0,652.935160
G1_constraint_494.csv,4,652.968742
G1_constraint_212.csv,3,653.624757
G1_constraint_197.csv,2,653.840030
G1_constraint_197.csv,4,653.049936
G1_constraint_334.csv,3,671.051538
G1_constraint_365.csv,2,653.233178
G1_constraint_135.csv,1,652.955611
G1_constraint_135.csv,3,653.223305
G1_constraint_315.csv,2,653.049364
G1_constraint_429.csv,1,654.195086
G1_constraint_135.csv,2,652.974146
G1_constraint_334.csv,2,674.606555
G1_constraint_494.csv,2,654.345079
G1_constraint_452.csv,3,652.943733
G1_constraint_397.csv,2,652.981020
G1_constraint_226.csv,2,652.993100
G1_constraint_494.csv,0,653.565898
G1_constraint_102.csv,1,655.088259
G1_constraint_197.csv,1,653.144373
G1_constraint_365.csv,1,652.966010
G1_constraint_397.csv,3,652.946732
G1_constraint_429.csv,3,653.949872
G1_constraint_397.csv,0,652.958066
G1_constraint_452.csv,4,653.618228
G1_constraint_429.csv,4,652.979505
G1_constraint_226.csv,3,653.183186
G1_constraint_365.csv,4,653.212944
G1_constraint_141.csv,0,653.038414
G1_constraint_102.csv,0,676.187408
G1_constraint_315.csv,3,653.116977
G1_constraint_247.csv,4,653.151799
G1_constraint_291.csv,3,652.950360
G1_constraint_334.csv,1,652.957977
G1_constraint_212.csv,4,653.495030
G1_constraint_397.csv,1,652.944493
G1_constraint_212.csv,0,653.554215
G1_constraint_334.csv,0,653.146705
G1_constraint_452.csv,1,652.962697
G1_constraint_334.csv,4,670.652531
G1_constraint_397.csv,4,653.021446
G1_constraint_494.csv,1,653.105221
G1_constraint_141.csv,3,652.976986
G1_constraint_141.csv,1,669.671505
G1_constraint_196.csv,2,652.944340
G1_constraint_310.csv,2,652.961180
G1_constraint_429.csv,0,653.211519
G1_constraint_141.csv,4,653.023767
G1_constraint_102.csv,4,653.035025
G1_constraint_494.csv,3,653.090848
G1_constraint_247.csv,0,653.170663
G1_constraint_291.csv,2,654.116711
G1_constraint_278.csv,0,652.983088
G1_constraint_365.csv,3,653.075366
G1_constraint_061.csv,2,653.134196
G1_constraint_291.csv,4,652.982350
G1_constraint_074.csv,4,653.074392
G1_constraint_310.csv,0,652.967479
G1_constraint_242.csv,3,653.021094
G1_constraint_242.csv,4,653.098091
G1_constraint_242.csv,2,653.003431
G1_constraint_141.csv,2,653.056509
G1_constraint_196.csv,3,654.162149
G1_constraint_452.csv,0,652.967543
G1_constraint_242.csv,1,656.271779
G1_constraint_310.csv,4,652.997720
G1_constraint_212.csv,1,653.541446
G1_constraint_278.csv,1,653.172580
G1_constraint_196.csv,0,654.466273
G1_constraint_061.csv,0,653.085914
G1_constraint_102.csv,3,653.100335
G1_constraint_247.csv,1,652.934701
G1_constraint_207.csv,2,678.787569
G1_constraint_207.csv,0,676.845648
G1_constraint_196.csv,1,652.946678
G1_constraint_435.csv,4,652.999522
G1_constraint_310.csv,1,652.977810
G1_constraint_061.csv,3,653.417923
G1_constraint_291.csv,1,652.983341
G1_constraint_061.csv,1,652.935578
G1_constraint_291.csv,0,652.953851
G1_constraint_242.csv,0,653.232175
G1_constraint_435.csv,1,653.308014
G1_constraint_278.csv,4,653.196654
G1_constraint_278.csv,2,653.087232
G1_constraint_102.csv,2,652.935323
G1_constraint_247.csv,3,653.235547
G1_constraint_278.csv,3,652.937099
G1_constraint_310.csv,3,652.980392
G1_constraint_435.csv,3,652.946819
G1_constraint_247.csv,2,654.074212
G1_constraint_074.csv,0,652.943191
G1_constraint_435.csv,0,653.314960
G1_constraint_061.csv,4,654.574101
G1_constraint_074.csv,2,653.127399
G1_constraint_435.csv,2,653.010912
G1_constraint_328.csv,0,653.625250
G1_constraint_207.csv,3,673.505241
G1_constraint_074.csv,1,653.014680
G1_constraint_207.csv,4,684.562615
G1_constraint_074.csv,3,653.170528
G1_constraint_196.csv,4,653.240695
G1_constraint_328.csv,3,653.031686
G1_constraint_328.csv,2,653.290729
G1_constraint_328.csv,1,653.032246
G1_constraint_207.csv,1,653.326988
G1_constraint_021.csv,0,653.601290
G1_constraint_328.csv,4,652.932165
G1_constraint_021.csv,4,652.998170
G1_constraint_040.csv,0,652.984151
G1_constraint_319.csv,0,652.928710
G1_constraint_021.csv,3,653.324344
G1_constraint_021.csv,1,652.950193
