1,0.457944508,-0.678813719,-0.6114113059999999
1,0.43331041800000003,-0.6617250330000001,-0.6103443190000001
1,0.411486956,-0.650325111,-0.5932043579999999
1,0.38738954000000003,-0.639353473,-0.57909983
1,0.38511719,-0.610101359,-0.5728428139999999
1,0.360725593,-0.596784601,-0.584143875
1,0.34338919399999995,-0.585719773,-0.6059846360000001
1,0.32331245799999997,-0.563699706,-0.602514572
1,0.30269973099999997,-0.542512895,-0.607636536
1,0.27283081600000003,-0.542000681,-0.604882351
1,0.251488896,-0.532267031,-0.586179984
1,0.227055773,-0.521503178,-0.57249927
1,0.211634334,-0.54550562,-0.58177623
1,0.18907025300000002,-0.564171303,-0.588291943
1,0.193376046,-0.593821189,-0.586760791
1,0.199048626,-0.62096803,-0.5753209100000001
1,0.19805093,-0.6427921569999999,-0.554760948
1,0.20829694599999998,-0.669728362,-0.5630952170000001
1,0.219918896,-0.697385436,-0.563223837
1,0.242323789,-0.716248019,-0.5697218159999999
1,0.251360616,-0.741525276,-0.556327934
1,0.259651386,-0.7654184380000001,-0.540191643
1,0.261245256,-0.785956771,-0.5183825510000001
1,0.24172784,-0.8087335440000001,-0.517844873
1,0.242355602,-0.838578537,-0.5148645589999999
1,0.23748821,-0.8672242059999999,-0.522330092
1,0.22278067799999998,-0.8862832519999999,-0.540230965
1,0.205172201,-0.9080868480000001,-0.5509335230000001
1,0.178000766,-0.920206958,-0.554782679
1,0.158821363,-0.93544414,-0.572102576
1,0.152929324,-0.948640181,-0.598392276
1,0.166362265,-0.964450585,-0.6200622379999999
1,0.148542928,-0.960220712,-0.643823118
1,0.132465115,-0.942209005,-0.661629923
1,0.11457996,-0.926335878,-0.679745251
1,0.094531274,-0.907138665,-0.691125812
1,0.06589103,-0.898530356,-0.693499302
1,0.046976775000000005,-0.883408843,-0.6757908069999999
1,0.039545746,-0.894722655,-0.649018107
1,0.036762636,-0.9079520609999999,-0.622236825
1,0.027371091,-0.9230439420000001,-0.598070029
1,0.0157565,-0.9431621,-0.579086852
1,0.004052666999999999,-0.963936152,-0.5608808350000001
1,-0.01149846,-0.9826133069999999,-0.5432931599999999
1,-0.020465022000000003,-0.9984234639999999,-0.519426034
1,-0.01005567,-1.0240964080000001,-0.5079132000000001
