STRUCTURE,ITERATION,COMPLETION_TIME
G1_constraint_279.csv,1,702.483344
G1_constraint_386.csv,4,653.008102
G1_constraint_218.csv,0,652.956260
G1_constraint_031.csv,3,652.949266
G1_constraint_114.csv,1,653.090900
G1_constraint_144.csv,1,653.000992
G1_constraint_357.csv,0,653.048516
G1_constraint_279.csv,3,652.921794
G1_constraint_144.csv,3,705.292146
G1_constraint_469.csv,1,684.635031
G1_constraint_144.csv,2,652.954292
G1_constraint_279.csv,0,734.904655
G1_constraint_031.csv,2,652.957595
G1_constraint_409.csv,0,652.926017
G1_constraint_144.csv,0,652.966649
G1_constraint_279.csv,4,681.906612
G1_constraint_218.csv,4,693.471818
G1_constraint_114.csv,4,652.923346
G1_constraint_169.csv,2,694.102142
G1_constraint_114.csv,2,652.925600
G1_constraint_031.csv,4,652.949708
G1_constraint_218.csv,1,681.073899
G1_constraint_409.csv,1,653.004300
G1_constraint_409.csv,4,705.068188
G1_constraint_097.csv,0,652.964104
G1_constraint_218.csv,2,670.059304
G1_constraint_169.csv,1,703.942357
G1_constraint_469.csv,3,712.141722
G1_constraint_353.csv,2,711.561048
G1_constraint_169.csv,0,697.774118
G1_constraint_097.csv,3,652.985049
G1_constraint_239.csv,2,709.252251
G1_constraint_353.csv,3,754.564692
G1_constraint_411.csv,4,652.952034
G1_constraint_097.csv,4,652.925780
G1_constraint_097.csv,2,653.084550
G1_constraint_414.csv,1,765.793632
G1_constraint_420.csv,2,691.008157
G1_constraint_420.csv,4,682.231328
G1_constraint_094.csv,3,712.328753
G1_constraint_094.csv,2,652.990650
G1_constraint_094.csv,4,659.987266
G1_constraint_218.csv,3,702.302640
G1_constraint_097.csv,1,652.927496
G1_constraint_169.csv,4,663.658013
G1_constraint_114.csv,0,652.958591
G1_constraint_414.csv,2,707.978487
G1_constraint_386.csv,3,715.720229
G1_constraint_104.csv,3,652.941183
G1_constraint_114.csv,3,668.637298
G1_constraint_031.csv,1,692.225351
G1_constraint_104.csv,4,652.944435
G1_constraint_101.csv,4,652.925213
G1_constraint_386.csv,2,652.986780
G1_constraint_413.csv,4,652.937242
G1_constraint_239.csv,4,652.923506
G1_constraint_411.csv,2,704.710442
G1_constraint_420.csv,0,681.747881
G1_constraint_414.csv,3,736.157765
G1_constraint_357.csv,4,652.959383
G1_constraint_420.csv,1,720.141120
G1_constraint_409.csv,2,678.650585
G1_constraint_411.csv,0,736.687822
G1_constraint_031.csv,0,701.959025
G1_constraint_413.csv,2,652.944680
G1_constraint_357.csv,1,652.942974
G1_constraint_101.csv,2,703.417036
G1_constraint_409.csv,3,652.929132
G1_constraint_201.csv,4,653.001809
G1_constraint_467.csv,2,652.924136
G1_constraint_239.csv,1,689.841104
G1_constraint_490.csv,0,652.962709
G1_constraint_353.csv,0,708.218880
G1_constraint_169.csv,3,709.822180
G1_constraint_239.csv,3,653.085650
G1_constraint_288.csv,1,661.941484
G1_constraint_411.csv,3,652.925730
G1_constraint_104.csv,2,652.946929
G1_constraint_104.csv,1,652.946074
G1_constraint_353.csv,1,713.136762
G1_constraint_353.csv,4,703.215293
G1_constraint_101.csv,3,677.504818
G1_constraint_467.csv,0,652.942159
G1_constraint_386.csv,1,652.942979
G1_constraint_386.csv,0,652.956420
G1_constraint_101.csv,0,652.925008
G1_constraint_420.csv,3,689.143484
G1_constraint_101.csv,1,700.950018
G1_constraint_490.csv,3,654.184113
G1_constraint_467.csv,1,654.036574
G1_constraint_490.csv,1,716.892536
G1_constraint_201.csv,0,652.928582
G1_constraint_469.csv,2,710.086399
G1_constraint_490.csv,4,664.219584
G1_constraint_411.csv,1,709.476530
G1_constraint_100.csv,2,689.168027
G1_constraint_469.csv,4,668.338871
G1_constraint_288.csv,2,744.997668
G1_constraint_357.csv,2,652.926298
G1_constraint_483.csv,1,652.930492
G1_constraint_467.csv,4,652.965198
G1_constraint_469.csv,0,701.300344
G1_constraint_104.csv,0,686.308728
G1_constraint_239.csv,0,653.004323
G1_constraint_413.csv,1,652.924452
G1_constraint_100.csv,4,652.922814
G1_constraint_100.csv,3,653.111070
G1_constraint_467.csv,3,661.756470
G1_constraint_094.csv,0,652.998475
G1_constraint_413.csv,0,652.984223
G1_constraint_414.csv,4,702.223594
G1_constraint_414.csv,0,653.060302
G1_constraint_279.csv,2,652.922254
G1_constraint_144.csv,4,708.362853
G1_constraint_288.csv,4,711.311843
G1_constraint_094.csv,1,699.653282
