STRUCTURE,ITERATION,COMPLETION_TIME
G1_grand_139_0.csv,2,2607.600588
G1_grand_598_0.csv,1,2697.044391
G1_grand_179_1.csv,1,2690.716139
G1_grand_562_0.csv,1,2664.714440
G1_grand_996_0.csv,1,2762.099516
G1_grand_179_1.csv,3,2680.819220
G1_grand_715_1.csv,0,2710.165609
G1_grand_179_1.csv,2,2997.435701
G1_grand_179_1.csv,4,2682.413034
G1_grand_139_0.csv,0,2648.745711
G1_grand_124_2.csv,0,2791.852190
G1_grand_540_0.csv,3,2722.336333
G1_grand_139_0.csv,3,2750.707279
G1_grand_996_0.csv,2,2755.469038
G1_grand_562_0.csv,4,2796.342226
G1_grand_996_0.csv,3,2715.285195
G1_grand_598_0.csv,4,2754.433612
G1_grand_735_1.csv,4,2615.828912
G1_grand_735_6.csv,2,2682.790628
G1_grand_059_0.csv,3,2756.432989
G1_grand_927_0.csv,0,2674.961493
G1_grand_179_0.csv,4,2714.574836
G1_grand_025_0.csv,1,2686.863885
G1_grand_598_0.csv,0,2954.874490
G1_grand_598_0.csv,2,3020.290380
G1_grand_139_0.csv,1,2714.150225
G1_grand_000_0.csv,4,2701.561515
G1_grand_025_0.csv,4,2651.837183
G1_grand_730_1.csv,0,2647.846321
G1_grand_771_1.csv,0,2844.132804
G1_grand_730_1.csv,3,2730.365298
G1_grand_008_1.csv,4,2690.316114
G1_grand_105_3.csv,0,2654.133517
G1_grand_139_0.csv,4,2730.421727
G1_grand_025_0.csv,0,2697.629164
G1_grand_075_1.csv,0,2712.642283
G1_grand_996_0.csv,4,2772.273502
G1_grand_179_1.csv,0,2680.861321
G1_grand_735_6.csv,1,2606.358237
G1_grand_562_0.csv,2,2949.861664
G1_grand_927_0.csv,1,2611.213778
G1_grand_771_1.csv,2,2734.541686
G1_grand_124_2.csv,2,2698.536524
G1_grand_062_0.csv,4,2661.501284
G1_grand_008_1.csv,2,2637.514106
G1_grand_735_1.csv,2,2675.727748
G1_grand_308_1.csv,0,2949.303389
G1_grand_735_1.csv,1,2639.001143
G1_grand_105_3.csv,3,2734.072180
G1_grand_124_2.csv,1,2806.984077
G1_grand_008_1.csv,0,2672.678825
G1_grand_059_0.csv,1,2678.371296
G1_grand_008_1.csv,3,2681.906506
G1_grand_735_6.csv,4,2684.859047
G1_grand_075_1.csv,2,2740.401928
G1_grand_000_0.csv,1,2686.907941
G1_grand_927_0.csv,4,2728.152143
G1_grand_179_0.csv,3,2730.335222
G1_grand_075_1.csv,4,2673.129565
G1_grand_771_1.csv,4,2773.780748
G1_grand_219_1.csv,1,2863.755665
G1_grand_308_0.csv,3,2906.604734
G1_grand_308_0.csv,2,2797.390480
G1_grand_105_3.csv,2,2620.407387
G1_grand_000_0.csv,2,2742.694552
G1_grand_771_1.csv,3,2805.976627
G1_grand_771_1.csv,1,2953.692833
G1_grand_025_0.csv,3,2637.339088
G1_grand_075_1.csv,3,2697.631881
G1_grand_996_0.csv,0,2774.297599
G1_grand_927_0.csv,3,2739.188581
G1_grand_540_0.csv,4,2812.471040
G1_grand_735_6.csv,0,2716.559597
G1_grand_000_0.csv,3,2618.013541
G1_grand_735_1.csv,0,2668.841143
G1_grand_730_1.csv,2,2671.056993
G1_grand_124_4.csv,3,3034.176381
G1_grand_124_4.csv,2,2765.193042
G1_grand_562_0.csv,3,2712.376371
G1_grand_308_1.csv,4,2752.752178
G1_grand_715_1.csv,1,2802.059496
G1_grand_730_1.csv,4,2760.714825
G1_grand_219_1.csv,4,2809.344221
G1_grand_927_0.csv,2,2620.507845
G1_grand_308_0.csv,0,2683.290202
G1_grand_124_2.csv,4,2974.035702
G1_grand_105_3.csv,4,2735.737958
G1_grand_000_0.csv,0,2780.491385
G1_grand_075_1.csv,1,2749.482379
G1_grand_179_0.csv,1,2608.365578
G1_grand_735_1.csv,3,2558.558012
G1_grand_735_6.csv,3,2602.603028
G1_grand_179_0.csv,2,2682.216381
G1_grand_179_0.csv,0,2615.692343
G1_grand_540_0.csv,0,2637.285123
G1_grand_062_0.csv,2,2707.573978
G1_grand_124_2.csv,3,2998.854351
G1_grand_540_0.csv,1,2572.614842
G1_grand_059_0.csv,2,2798.726660
G1_grand_008_1.csv,1,2719.441026
G1_grand_219_1.csv,0,2748.088988
G1_grand_062_0.csv,1,2712.709247
G1_grand_975_0.csv,3,2644.850286
G1_grand_308_1.csv,2,2967.664402
G1_grand_598_0.csv,3,2661.720022
G1_grand_062_0.csv,3,2728.310325
G1_grand_105_3.csv,1,2957.322843
G1_grand_059_0.csv,0,2739.860207
G1_grand_124_4.csv,0,2668.844699
G1_grand_975_0.csv,1,2633.421730
G1_grand_730_1.csv,1,2751.456977
G1_grand_124_4.csv,4,2881.384473
G1_grand_308_0.csv,4,2715.077101
G1_grand_219_1.csv,3,2819.672630
G1_grand_106_1.csv,3,2647.292424
G1_grand_124_4.csv,1,2801.772970
G1_grand_025_0.csv,2,2815.224810
G1_grand_219_1.csv,2,2834.320901
G1_grand_308_1.csv,1,2766.735672
G1_grand_975_0.csv,0,2769.003988
G1_grand_715_1.csv,4,2634.736677
G1_grand_562_0.csv,0,2673.501543
G1_grand_106_1.csv,0,2640.044037
G1_grand_975_0.csv,2,2697.894672
G1_grand_150_0.csv,2,2760.850541
G1_grand_308_0.csv,1,2773.539771
G1_grand_715_1.csv,2,2669.372115
G1_grand_059_0.csv,4,2686.452039
G1_grand_610_0.csv,3,2629.363613
G1_grand_845_1.csv,2,2694.962358
G1_grand_106_1.csv,1,2653.064981
G1_grand_539_1.csv,3,2686.154433
G1_grand_540_0.csv,2,2715.498082
G1_grand_106_1.csv,2,2777.190421
G1_grand_106_1.csv,4,2961.524964
G1_grand_062_0.csv,0,2714.503679
G1_grand_610_0.csv,1,2707.548862
G1_grand_051_0.csv,0,2805.124827
G1_grand_610_0.csv,4,2669.873998
G1_grand_051_0.csv,1,2821.825721
G1_grand_308_1.csv,3,3011.649902
G1_grand_262_1.csv,3,2599.547546
G1_grand_029_0.csv,1,2635.727266
G1_grand_150_0.csv,3,2702.276155
G1_grand_029_0.csv,0,2681.448547
G1_grand_029_0.csv,4,2736.931646
G1_grand_408_1.csv,0,2689.415901
G1_grand_975_0.csv,4,2719.638113
G1_grand_845_1.csv,0,2812.022954
