STRUCTURE,ITERATION,COMPLETION_TIME
G1_grand_735_1.csv,4,711.368615
G1_grand_735_1.csv,2,733.800920
G1_grand_735_6.csv,1,750.566140
G1_grand_735_6.csv,3,748.635864
G1_grand_735_6.csv,2,746.332762
G1_grand_735_6.csv,0,715.847517
G1_grand_735_1.csv,0,756.468219
G1_grand_735_1.csv,3,720.823170
G1_grand_735_1.csv,1,744.576559
G1_grand_735_6.csv,4,780.059504
G1_grand_179_0.csv,4,775.634060
G1_grand_179_0.csv,0,842.814079
G1_grand_179_0.csv,3,830.536849
G1_grand_598_0.csv,3,833.231237
G1_grand_598_0.csv,1,813.994972
G1_grand_179_0.csv,1,813.966507
G1_grand_139_0.csv,2,840.200141
G1_grand_179_1.csv,4,842.243415
G1_grand_179_0.csv,2,834.694049
G1_grand_179_1.csv,2,786.259894
G1_grand_179_1.csv,3,857.998400
G1_grand_598_0.csv,2,842.236044
G1_grand_139_0.csv,4,796.370540
G1_grand_598_0.csv,0,829.683503
G1_grand_179_1.csv,0,819.063348
G1_grand_927_0.csv,3,777.076272
G1_grand_139_0.csv,0,808.908399
G1_grand_179_1.csv,1,797.503291
G1_grand_139_0.csv,1,842.385972
G1_grand_927_0.csv,1,756.780600
G1_grand_139_0.csv,3,814.923832
G1_grand_598_0.csv,4,861.181579
G1_grand_000_0.csv,4,688.171925
G1_grand_000_0.csv,2,677.218300
G1_grand_730_1.csv,2,867.388000
G1_grand_927_0.csv,2,733.534160
G1_grand_730_1.csv,4,844.609706
G1_grand_000_0.csv,1,654.501325
G1_grand_730_1.csv,3,864.751968
G1_grand_730_1.csv,0,829.732964
G1_grand_927_0.csv,0,763.131156
G1_grand_771_1.csv,4,788.998690
G1_grand_927_0.csv,4,753.329133
G1_grand_000_0.csv,3,672.485772
G1_grand_730_1.csv,1,872.638065
G1_grand_000_0.csv,0,654.653240
G1_grand_025_0.csv,4,794.447590
G1_grand_025_0.csv,2,809.556836
G1_grand_771_1.csv,2,829.733227
G1_grand_771_1.csv,1,861.863804
G1_grand_771_1.csv,3,854.359050
G1_grand_059_0.csv,4,773.836345
G1_grand_008_1.csv,2,656.017598
G1_grand_025_0.csv,1,769.325344
G1_grand_075_1.csv,0,653.453231
G1_grand_075_1.csv,4,653.732318
G1_grand_562_0.csv,2,806.885066
G1_grand_075_1.csv,2,653.188565
G1_grand_562_0.csv,4,772.244633
G1_grand_075_1.csv,3,653.456658
G1_grand_771_1.csv,0,820.371932
G1_grand_025_0.csv,3,780.689023
G1_grand_059_0.csv,3,717.445061
G1_grand_025_0.csv,0,783.671033
G1_grand_008_1.csv,4,654.377843
G1_grand_059_0.csv,2,739.360299
G1_grand_562_0.csv,1,792.482256
G1_grand_540_0.csv,0,792.853049
