STRUCTURE,ITERATION,COMPLETION_TIME
G1_grand_124_4.csv,0,1152.978949
G1_grand_308_1.csv,4,1213.327528
G1_grand_105_3.csv,3,1297.130920
G1_grand_308_1.csv,0,1230.191159
G1_grand_105_3.csv,0,1165.763637
G1_grand_308_1.csv,3,1252.559262
G1_grand_105_3.csv,4,1289.233143
G1_grand_105_3.csv,2,1218.744453
G1_grand_308_1.csv,1,1292.592466
G1_grand_025_0.csv,2,1169.014758
G1_grand_075_1.csv,3,1230.507351
G1_grand_062_0.csv,2,1131.997833
G1_grand_105_3.csv,1,1216.386537
G1_grand_062_0.csv,4,1121.075058
G1_grand_062_0.csv,0,1196.071641
G1_grand_308_1.csv,2,1259.363725
G1_grand_075_1.csv,2,1253.495672
G1_grand_025_0.csv,0,1202.443236
G1_grand_075_1.csv,4,1198.982614
G1_grand_025_0.csv,4,1207.044585
G1_grand_062_0.csv,3,1284.225204
G1_grand_219_1.csv,0,1169.665065
G1_grand_219_1.csv,3,1221.067076
G1_grand_124_4.csv,1,1215.872071
G1_grand_075_1.csv,0,1258.139784
G1_grand_124_4.csv,3,1314.323738
G1_grand_219_1.csv,2,1178.388731
G1_grand_075_1.csv,1,1244.033175
G1_grand_219_1.csv,1,1226.658822
G1_grand_062_0.csv,1,1340.206410
G1_grand_025_0.csv,1,1184.389519
G1_grand_124_4.csv,2,1385.914340
G1_grand_219_1.csv,4,1262.456037
G1_grand_025_0.csv,3,1279.752889
G1_grand_124_4.csv,4,1196.169757
G1_grand_179_0.csv,0,1190.762830
G1_grand_771_1.csv,0,1308.171889
G1_grand_179_0.csv,4,1145.061620
G1_grand_771_1.csv,1,1318.125819
G1_grand_179_0.csv,3,1336.475706
G1_grand_735_1.csv,0,1432.681169
G1_grand_771_1.csv,3,1267.354184
G1_grand_771_1.csv,2,1231.941450
G1_grand_975_0.csv,2,1122.587224
G1_grand_179_0.csv,1,1353.135737
G1_grand_735_1.csv,2,1166.600381
G1_grand_735_1.csv,1,1088.067163
G1_grand_975_0.csv,0,1162.023835
G1_grand_179_0.csv,2,1344.883397
G1_grand_975_0.csv,4,1152.742781
G1_grand_771_1.csv,4,1182.150578
G1_grand_975_0.csv,3,1135.220190
G1_grand_008_1.csv,2,1246.479386
G1_grand_008_1.csv,0,1162.025309
G1_grand_975_0.csv,1,1164.543763
G1_grand_008_1.csv,1,1210.881504
G1_grand_308_0.csv,3,1194.844293
G1_grand_008_1.csv,4,1117.666811
G1_grand_735_1.csv,4,1246.700745
G1_grand_008_1.csv,3,1150.544382
G1_grand_308_0.csv,0,1201.626500
G1_grand_735_1.csv,3,1392.567639
G1_grand_308_0.csv,2,1173.579675
G1_grand_735_6.csv,0,1078.396899
G1_grand_996_0.csv,0,1228.514871
G1_grand_996_0.csv,2,1229.111556
G1_grand_735_6.csv,4,1246.083830
G1_grand_735_6.csv,2,1245.743327
G1_grand_139_0.csv,2,1261.214647
G1_grand_996_0.csv,4,1335.033848
G1_grand_735_6.csv,3,1096.929505
G1_grand_996_0.csv,3,1244.306502
G1_grand_139_0.csv,1,1213.304260
G1_grand_308_0.csv,4,1420.773199
G1_grand_735_6.csv,1,1440.853479
G1_grand_996_0.csv,1,1558.583240
G1_grand_139_0.csv,0,1286.375650
G1_grand_308_0.csv,1,1386.091596
G1_grand_139_0.csv,3,1231.001546
G1_grand_139_0.csv,4,1258.423921
G1_grand_179_1.csv,3,1143.285780
G1_grand_179_1.csv,1,1126.960573
G1_grand_179_1.csv,0,1166.380349
G1_grand_598_0.csv,0,1210.558352
G1_grand_598_0.csv,2,1399.808031
G1_grand_562_0.csv,4,1197.817343
G1_grand_562_0.csv,0,1242.784253
G1_grand_124_2.csv,4,1265.801012
G1_grand_124_2.csv,2,1300.255870
G1_grand_927_0.csv,0,1318.068467
G1_grand_124_2.csv,3,1339.642955
G1_grand_927_0.csv,4,1216.914201
G1_grand_562_0.csv,2,1206.396652
G1_grand_540_0.csv,2,1312.765294
G1_grand_540_0.csv,1,1192.724193
G1_grand_000_0.csv,0,1223.959991
G1_grand_927_0.csv,3,1433.161572
G1_grand_562_0.csv,3,1210.094896
G1_grand_000_0.csv,1,1131.429643
G1_grand_179_1.csv,2,1129.927985
G1_grand_540_0.csv,0,1178.345450
G1_grand_000_0.csv,3,1204.099408
G1_grand_000_0.csv,4,1276.768510
G1_grand_540_0.csv,4,1173.330815
G1_grand_927_0.csv,1,1263.561604
G1_grand_730_1.csv,1,1163.285818
G1_grand_730_1.csv,0,1317.138188
G1_grand_927_0.csv,2,1222.754945
G1_grand_000_0.csv,2,1216.213510
G1_grand_179_1.csv,4,1283.974626
G1_grand_598_0.csv,1,1125.582138
G1_grand_124_2.csv,0,1129.297686
G1_grand_730_1.csv,2,1305.596870
G1_grand_730_1.csv,3,1182.160685
G1_grand_059_0.csv,0,1230.104428
G1_grand_059_0.csv,4,1142.701705
G1_grand_730_1.csv,4,1244.216663
G1_grand_598_0.csv,4,1161.615505
G1_grand_715_1.csv,1,1111.664381
G1_grand_598_0.csv,3,1303.126941
G1_grand_059_0.csv,2,1076.699827
G1_grand_715_1.csv,0,1239.802748
G1_grand_059_0.csv,1,1262.224397
G1_grand_715_1.csv,4,1396.207778
G1_grand_845_1.csv,0,1310.741783
G1_grand_059_0.csv,3,1323.210612
G1_grand_715_1.csv,3,1232.160146
G1_grand_715_1.csv,2,1019.262170
G1_grand_540_0.csv,3,1176.359185
G1_grand_124_2.csv,1,1333.545912
G1_grand_845_1.csv,1,1239.017391
G1_grand_845_1.csv,2,1323.907625
G1_grand_610_0.csv,2,1219.705031
G1_grand_845_1.csv,3,1287.118577
G1_grand_610_0.csv,1,1177.258620
G1_grand_106_1.csv,0,1113.523621
G1_grand_106_1.csv,3,1224.251145
G1_grand_106_1.csv,1,1251.993413
G1_grand_610_0.csv,3,1172.179810
G1_grand_610_0.csv,4,1512.697897
G1_grand_051_0.csv,4,1163.254365
G1_grand_106_1.csv,2,1296.119093
G1_grand_610_0.csv,0,1379.692650
G1_grand_150_0.csv,1,1138.810472
G1_grand_051_0.csv,2,1341.430524
G1_grand_051_0.csv,3,1129.656690
G1_grand_150_0.csv,0,1233.322974
G1_grand_150_0.csv,3,1172.173010
G1_grand_262_1.csv,1,1223.947829
G1_grand_262_1.csv,3,1232.426120
G1_grand_539_1.csv,0,1231.434565
G1_grand_262_1.csv,2,1270.338401
G1_grand_579_1.csv,0,1117.507986
G1_grand_262_1.csv,0,1247.395993
G1_grand_539_1.csv,1,1272.655805
G1_grand_539_1.csv,2,1161.555019
G1_grand_579_1.csv,2,1264.625149
G1_grand_262_1.csv,4,1356.009397
G1_grand_562_0.csv,1,1649.567845
G1_grand_579_1.csv,3,1215.377097
G1_grand_579_1.csv,4,1225.250486
G1_grand_579_1.csv,1,1253.018698
G1_grand_408_1.csv,0,1190.363660
G1_grand_408_1.csv,1,1201.904681
G1_grand_051_0.csv,1,1084.398400
G1_grand_346_0.csv,0,1264.123684
G1_grand_408_1.csv,3,1362.223673
G1_grand_408_1.csv,2,1272.957365
G1_grand_346_0.csv,2,1156.269707
G1_grand_346_0.csv,3,1165.868262
G1_grand_408_1.csv,4,1243.452106
G1_grand_346_0.csv,4,1364.260381
G1_grand_845_1.csv,4,1171.127051
G1_grand_346_0.csv,1,1239.185620
G1_grand_106_1.csv,4,1292.616883
G1_grand_029_0.csv,1,1162.010402
G1_grand_029_0.csv,3,1234.266232
G1_grand_078_0.csv,0,1174.616742
G1_grand_150_0.csv,2,1383.555102
G1_grand_150_0.csv,4,1187.587482
G1_grand_051_0.csv,0,1385.619734
G1_grand_029_0.csv,4,1022.494833
G1_grand_539_1.csv,3,1579.373735
G1_grand_029_0.csv,2,1326.430503
G1_grand_539_1.csv,4,1120.240830
G1_grand_078_0.csv,3,1134.133472
G1_grand_078_0.csv,2,1297.176624
G1_grand_029_0.csv,0,1453.661086
G1_grand_078_0.csv,1,1161.410787
G1_grand_440_1.csv,1,1199.064647
G1_grand_440_1.csv,2,1239.083422
G1_grand_440_1.csv,0,1238.812874
G1_grand_078_0.csv,4,1252.124929
G1_grand_440_1.csv,4,1220.352514
G1_grand_200_3.csv,1,1221.250787
G1_grand_200_3.csv,0,1247.425682
G1_grand_440_1.csv,3,1190.655653
G1_grand_200_3.csv,3,1044.800050
G1_grand_200_3.csv,2,1208.262769
G1_grand_941_0.csv,0,1349.651033
G1_grand_941_0.csv,2,1429.253288
G1_grand_941_0.csv,3,1141.122552
G1_grand_941_0.csv,4,1318.486489
G1_grand_236_1.csv,1,1302.443340
G1_grand_941_0.csv,1,1116.735311
G1_grand_200_3.csv,4,1260.842991
G1_grand_150_1.csv,0,1415.247887
G1_grand_236_1.csv,3,1482.749638
G1_grand_150_1.csv,1,1186.541155
G1_grand_236_1.csv,0,1210.256581
G1_grand_236_1.csv,4,1138.899946
G1_grand_360_0.csv,1,1116.228697
G1_grand_208_0.csv,1,1219.824771
G1_grand_236_1.csv,2,1247.686187
G1_grand_306_1.csv,0,1228.006214
G1_grand_150_1.csv,2,1479.809704
G1_grand_208_0.csv,2,1359.505119
G1_grand_360_0.csv,4,1119.844330
G1_grand_150_1.csv,4,1270.464905
G1_grand_208_0.csv,3,1306.252660
G1_grand_306_1.csv,2,1354.551043
G1_grand_208_0.csv,0,1247.314548
G1_grand_150_1.csv,3,1215.571455
G1_grand_360_0.csv,2,1215.847114
G1_grand_360_0.csv,3,1205.964782
G1_grand_306_1.csv,3,1095.194749
G1_grand_360_0.csv,0,1200.956067
G1_grand_208_0.csv,4,1341.126401
G1_grand_124_0.csv,0,1305.350044
G1_grand_124_0.csv,4,1360.136635
G1_grand_458_0.csv,0,1131.002187
G1_grand_124_0.csv,1,1395.497044
G1_grand_306_1.csv,4,1149.763315
G1_grand_290_0.csv,1,1153.129989
G1_grand_124_0.csv,2,1248.326175
G1_grand_124_0.csv,3,1259.428175
G1_grand_525_1.csv,1,1104.450408
G1_grand_458_0.csv,3,1371.669834
G1_grand_458_0.csv,1,1256.371662
G1_grand_306_1.csv,1,1342.461500
G1_grand_525_1.csv,2,1199.234070
G1_grand_458_0.csv,2,1287.494196
G1_grand_540_1.csv,4,1300.609168
G1_grand_525_1.csv,4,1171.848136
G1_grand_320_1.csv,0,1190.940518
G1_grand_525_1.csv,0,1140.934285
G1_grand_485_2.csv,0,1304.820134
G1_grand_458_0.csv,4,1137.891359
G1_grand_540_1.csv,2,1190.547197
G1_grand_290_0.csv,3,1226.530195
G1_grand_525_1.csv,3,1110.777661
G1_grand_290_0.csv,2,1284.464810
G1_grand_290_0.csv,0,1309.916543
G1_grand_320_1.csv,1,1403.129278
G1_grand_540_1.csv,0,1228.732678
G1_grand_540_1.csv,1,1307.488214
G1_grand_540_1.csv,3,1196.511348
G1_grand_320_1.csv,2,1239.224540
G1_grand_290_0.csv,4,1325.170732
G1_grand_485_2.csv,2,1136.958501
G1_grand_485_2.csv,3,1273.289928
G1_grand_539_0.csv,0,1164.287490
G1_grand_320_1.csv,4,1149.103396
G1_grand_320_1.csv,3,1318.009019
G1_grand_485_2.csv,1,1202.268692
G1_grand_485_2.csv,4,1193.264447
G1_grand_539_0.csv,3,1234.627601
G1_grand_539_0.csv,1,1239.796284
G1_grand_579_0.csv,1,1165.543194
G1_grand_539_0.csv,2,1266.113280
G1_grand_539_0.csv,4,1138.077828
G1_grand_006_0.csv,0,1180.080811
G1_grand_579_0.csv,2,1158.684753
G1_grand_579_0.csv,0,1121.322880
G1_grand_579_0.csv,3,1077.754247
G1_grand_006_0.csv,3,1180.529998
G1_grand_264_1.csv,3,1255.806960
G1_grand_006_0.csv,2,1431.353596
G1_grand_579_0.csv,4,1199.133766
G1_grand_006_0.csv,1,1315.138682
G1_grand_264_1.csv,2,1209.626323
G1_grand_264_1.csv,1,1201.848189
G1_grand_006_0.csv,4,1163.315676
G1_grand_264_1.csv,4,1175.767237
G1_grand_707_0.csv,4,1352.395393
G1_grand_305_0.csv,3,1180.729230
G1_grand_902_0.csv,0,1230.889864
G1_grand_707_0.csv,2,1190.006816
G1_grand_707_0.csv,0,1204.416972
G1_grand_707_0.csv,1,1146.598383
G1_grand_264_1.csv,0,1197.486130
G1_grand_305_0.csv,1,1216.982199
G1_grand_305_0.csv,0,1183.838976
G1_grand_707_0.csv,3,1219.491108
G1_grand_305_0.csv,4,1203.413976
G1_grand_902_0.csv,1,1337.302733
G1_grand_902_0.csv,4,1196.879003
G1_grand_071_1.csv,0,1337.278019
G1_grand_305_0.csv,2,1298.123877
G1_grand_071_1.csv,1,1112.347485
G1_grand_902_0.csv,3,1209.269342
G1_grand_902_0.csv,2,1250.136247
G1_grand_071_1.csv,2,1207.098773
G1_grand_071_1.csv,3,1294.393525
G1_grand_139_1.csv,0,1201.753507
G1_grand_139_1.csv,2,1160.266059
G1_grand_071_1.csv,4,1174.664651
G1_grand_029_1.csv,0,1176.183586
G1_grand_029_1.csv,3,1168.320824
G1_grand_029_1.csv,1,1301.908230
G1_grand_139_1.csv,1,1300.469016
G1_grand_106_0.csv,2,1077.094759
G1_grand_139_1.csv,3,1121.120718
G1_grand_029_1.csv,2,1360.229165
G1_grand_106_0.csv,0,1101.954615
G1_grand_106_0.csv,1,1197.493121
G1_grand_094_0.csv,0,1115.517844
