STRUCTURE,ITERATION,COMPLETION_TIME
G1_constraint_097.csv,2,1146.425478
G1_constraint_386.csv,3,1205.615957
G1_constraint_114.csv,0,1167.485074
G1_constraint_386.csv,0,1132.958264
G1_constraint_218.csv,4,1054.720558
G1_constraint_101.csv,1,1043.475863
G1_constraint_279.csv,1,1210.923862
G1_constraint_279.csv,4,1186.388086
G1_constraint_097.csv,3,1043.650220
G1_constraint_411.csv,4,1220.436712
G1_constraint_469.csv,2,1262.594688
G1_constraint_031.csv,2,1171.364395
G1_constraint_031.csv,3,1113.846535
G1_constraint_353.csv,1,1299.456736
G1_constraint_420.csv,3,1230.454174
G1_constraint_218.csv,3,1185.183931
G1_constraint_386.csv,1,1053.750238
G1_constraint_288.csv,1,1124.674990
G1_constraint_357.csv,0,1041.376810
G1_constraint_490.csv,4,1059.920913
G1_constraint_104.csv,0,1336.135399
G1_constraint_409.csv,4,1220.680977
G1_constraint_114.csv,1,1084.493459
G1_constraint_094.csv,4,1073.304018
G1_constraint_114.csv,3,1176.627856
G1_constraint_357.csv,2,1036.091908
G1_constraint_101.csv,2,1099.915070
G1_constraint_386.csv,4,1228.681955
G1_constraint_239.csv,3,1058.299915
G1_constraint_031.csv,1,1093.812192
G1_constraint_279.csv,3,1216.484191
G1_constraint_483.csv,0,1071.211780
G1_constraint_144.csv,1,1094.593711
G1_constraint_279.csv,2,998.107750
G1_constraint_031.csv,0,1289.640115
G1_constraint_144.csv,0,1049.934510
G1_constraint_169.csv,3,1106.746099
G1_constraint_353.csv,4,1256.308532
G1_constraint_467.csv,4,1035.994315
G1_constraint_409.csv,1,1028.062095
G1_constraint_144.csv,4,1061.918619
G1_constraint_100.csv,0,1316.058645
G1_constraint_218.csv,1,1168.114911
G1_constraint_169.csv,0,1092.148080
G1_constraint_411.csv,3,1322.136253
G1_constraint_357.csv,1,1085.511303
G1_constraint_357.csv,3,1068.105005
G1_constraint_104.csv,2,1047.626730
G1_constraint_201.csv,2,1055.637267
G1_constraint_114.csv,2,1118.159712
G1_constraint_353.csv,2,1031.011884
G1_constraint_411.csv,2,1237.124367
G1_constraint_420.csv,4,1045.530523
G1_constraint_288.csv,4,1346.658105
G1_constraint_218.csv,0,1113.041572
G1_constraint_409.csv,2,1337.021197
G1_constraint_409.csv,0,1074.637143
